# Field minima and maxima
# Time        	field         	min           	location(min) 	max           	location(max) 
0.168276      	nu            	1.500000e-05	(7.202230e-04 7.345054e-04 5.000000e-04)	1.500000e-05	(7.202230e-04 7.345054e-04 5.000000e-04)
0.168276      	p             	-1.191356e-02	(1.509412e-04 1.017564e-03 5.000000e-04)	1.545259e-02	(-1.028647e-03 -1.009888e-05 5.000000e-04)
0.168276      	yPlus         	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	1.902252e-01	(-5.956705e-04 8.031690e-04 5.000000e-04)
0.168448      	mag(U)        	0.000000e+00	(7.000970e-04 7.139805e-04 5.000000e-04)	1.810578e-01	(5.002136e-04 2.650476e-03 5.000000e-04)
0.168448      	mag(U_0)      	0.000000e+00	(7.000970e-04 7.139805e-04 5.000000e-04)	1.810611e-01	(5.002136e-04 2.650476e-03 5.000000e-04)
0.168448      	mag(force)    	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	3.133020e-10	(-9.999035e-04 -9.816850e-06 5.000000e-04)
0.168448      	mag(forceCoeff)	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	1.392453e-02	(-9.999035e-04 -9.816850e-06 5.000000e-04)
0.168448      	mag(moment)   	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	2.124395e-13	(-5.140780e-04 8.576870e-04 5.000000e-04)
0.168448      	mag(momentCoeff)	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	4.618250e+00	(-5.140780e-04 8.576870e-04 5.000000e-04)
0.168448      	nu            	1.500000e-05	(7.202230e-04 7.345054e-04 5.000000e-04)	1.500000e-05	(7.202230e-04 7.345054e-04 5.000000e-04)
0.168448      	p             	-1.191276e-02	(1.509412e-04 1.017564e-03 5.000000e-04)	1.545241e-02	(-1.028647e-03 -1.009888e-05 5.000000e-04)
0.168448      	yPlus         	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	1.902252e-01	(-5.956705e-04 8.031690e-04 5.000000e-04)
0.168621      	mag(U)        	0.000000e+00	(7.000970e-04 7.139805e-04 5.000000e-04)	1.810544e-01	(5.002136e-04 2.650476e-03 5.000000e-04)
0.168621      	mag(U_0)      	0.000000e+00	(7.000970e-04 7.139805e-04 5.000000e-04)	1.810578e-01	(5.002136e-04 2.650476e-03 5.000000e-04)
0.168621      	mag(force)    	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	3.132982e-10	(-9.999035e-04 -9.816850e-06 5.000000e-04)
0.168621      	mag(forceCoeff)	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	1.392436e-02	(-9.999035e-04 -9.816850e-06 5.000000e-04)
0.168621      	mag(moment)   	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	2.124323e-13	(-5.140780e-04 8.576870e-04 5.000000e-04)
0.168621      	mag(momentCoeff)	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	4.618092e+00	(-5.140780e-04 8.576870e-04 5.000000e-04)
0.168621      	nu            	1.500000e-05	(7.202230e-04 7.345054e-04 5.000000e-04)	1.500000e-05	(7.202230e-04 7.345054e-04 5.000000e-04)
0.168621      	p             	-1.191196e-02	(1.509412e-04 1.017564e-03 5.000000e-04)	1.545223e-02	(-1.028647e-03 -1.009888e-05 5.000000e-04)
0.168621      	yPlus         	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	1.902252e-01	(-5.956705e-04 8.031690e-04 5.000000e-04)
0.168793      	mag(U)        	0.000000e+00	(7.000970e-04 7.139805e-04 5.000000e-04)	1.810511e-01	(5.002136e-04 2.650476e-03 5.000000e-04)
0.168793      	mag(U_0)      	0.000000e+00	(7.000970e-04 7.139805e-04 5.000000e-04)	1.810544e-01	(5.002136e-04 2.650476e-03 5.000000e-04)
0.168793      	mag(force)    	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	3.132944e-10	(-9.999035e-04 -9.816850e-06 5.000000e-04)
0.168793      	mag(forceCoeff)	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	1.392420e-02	(-9.999035e-04 -9.816850e-06 5.000000e-04)
0.168793      	mag(moment)   	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	2.124250e-13	(-5.140780e-04 8.576870e-04 5.000000e-04)
0.168793      	mag(momentCoeff)	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	4.617935e+00	(-5.140780e-04 8.576870e-04 5.000000e-04)
0.168793      	nu            	1.500000e-05	(7.202230e-04 7.345054e-04 5.000000e-04)	1.500000e-05	(7.202230e-04 7.345054e-04 5.000000e-04)
0.168793      	p             	-1.191117e-02	(1.509412e-04 1.017564e-03 5.000000e-04)	1.545205e-02	(-1.028647e-03 -1.009888e-05 5.000000e-04)
0.168793      	yPlus         	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	1.902252e-01	(-5.956705e-04 8.031690e-04 5.000000e-04)
0.168966      	mag(U)        	0.000000e+00	(7.000970e-04 7.139805e-04 5.000000e-04)	1.810478e-01	(5.002136e-04 2.650476e-03 5.000000e-04)
0.168966      	mag(U_0)      	0.000000e+00	(7.000970e-04 7.139805e-04 5.000000e-04)	1.810511e-01	(5.002136e-04 2.650476e-03 5.000000e-04)
0.168966      	mag(force)    	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	3.132907e-10	(-9.999035e-04 -9.816850e-06 5.000000e-04)
0.168966      	mag(forceCoeff)	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	1.392403e-02	(-9.999035e-04 -9.816850e-06 5.000000e-04)
0.168966      	mag(moment)   	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	2.124178e-13	(-5.140780e-04 8.576870e-04 5.000000e-04)
0.168966      	mag(momentCoeff)	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	4.617777e+00	(-5.140780e-04 8.576870e-04 5.000000e-04)
0.168966      	nu            	1.500000e-05	(7.202230e-04 7.345054e-04 5.000000e-04)	1.500000e-05	(7.202230e-04 7.345054e-04 5.000000e-04)
0.168966      	p             	-1.191037e-02	(1.509412e-04 1.017564e-03 5.000000e-04)	1.545187e-02	(-1.028647e-03 -1.009888e-05 5.000000e-04)
0.168966      	yPlus         	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	1.902252e-01	(-5.956705e-04 8.031690e-04 5.000000e-04)
0.169138      	mag(U)        	0.000000e+00	(7.000970e-04 7.139805e-04 5.000000e-04)	1.810446e-01	(5.002136e-04 2.650476e-03 5.000000e-04)
0.169138      	mag(U_0)      	0.000000e+00	(7.000970e-04 7.139805e-04 5.000000e-04)	1.810478e-01	(5.002136e-04 2.650476e-03 5.000000e-04)
0.169138      	mag(force)    	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	3.132869e-10	(-9.999035e-04 -9.816850e-06 5.000000e-04)
0.169138      	mag(forceCoeff)	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	1.392386e-02	(-9.999035e-04 -9.816850e-06 5.000000e-04)
0.169138      	mag(moment)   	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	2.124105e-13	(-5.140780e-04 8.576870e-04 5.000000e-04)
0.169138      	mag(momentCoeff)	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	4.617620e+00	(-5.140780e-04 8.576870e-04 5.000000e-04)
0.169138      	nu            	1.500000e-05	(7.202230e-04 7.345054e-04 5.000000e-04)	1.500000e-05	(7.202230e-04 7.345054e-04 5.000000e-04)
0.169138      	p             	-1.190959e-02	(1.509412e-04 1.017564e-03 5.000000e-04)	1.545169e-02	(-1.028647e-03 -1.009888e-05 5.000000e-04)
0.169138      	yPlus         	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	1.902252e-01	(-5.956705e-04 8.031690e-04 5.000000e-04)
0.16931       	mag(U)        	0.000000e+00	(7.000970e-04 7.139805e-04 5.000000e-04)	1.810413e-01	(5.002136e-04 2.650476e-03 5.000000e-04)
0.16931       	mag(U_0)      	0.000000e+00	(7.000970e-04 7.139805e-04 5.000000e-04)	1.810446e-01	(5.002136e-04 2.650476e-03 5.000000e-04)
0.16931       	mag(force)    	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	3.132832e-10	(-9.999035e-04 -9.816850e-06 5.000000e-04)
0.16931       	mag(forceCoeff)	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	1.392370e-02	(-9.999035e-04 -9.816850e-06 5.000000e-04)
0.16931       	mag(moment)   	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	2.124033e-13	(-5.140780e-04 8.576870e-04 5.000000e-04)
0.16931       	mag(momentCoeff)	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	4.617464e+00	(-5.140780e-04 8.576870e-04 5.000000e-04)
0.16931       	nu            	1.500000e-05	(7.202230e-04 7.345054e-04 5.000000e-04)	1.500000e-05	(7.202230e-04 7.345054e-04 5.000000e-04)
0.16931       	p             	-1.190880e-02	(1.509412e-04 1.017564e-03 5.000000e-04)	1.545151e-02	(-1.028647e-03 -1.009888e-05 5.000000e-04)
0.16931       	yPlus         	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	1.902252e-01	(-5.956705e-04 8.031690e-04 5.000000e-04)
0.169483      	mag(U)        	0.000000e+00	(7.000970e-04 7.139805e-04 5.000000e-04)	1.810380e-01	(5.002136e-04 2.650476e-03 5.000000e-04)
0.169483      	mag(U_0)      	0.000000e+00	(7.000970e-04 7.139805e-04 5.000000e-04)	1.810413e-01	(5.002136e-04 2.650476e-03 5.000000e-04)
0.169483      	mag(force)    	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	3.132794e-10	(-9.999035e-04 -9.816850e-06 5.000000e-04)
0.169483      	mag(forceCoeff)	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	1.392353e-02	(-9.999035e-04 -9.816850e-06 5.000000e-04)
0.169483      	mag(moment)   	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	2.123962e-13	(-5.140780e-04 8.576870e-04 5.000000e-04)
0.169483      	mag(momentCoeff)	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	4.617308e+00	(-5.140780e-04 8.576870e-04 5.000000e-04)
0.169483      	nu            	1.500000e-05	(7.202230e-04 7.345054e-04 5.000000e-04)	1.500000e-05	(7.202230e-04 7.345054e-04 5.000000e-04)
0.169483      	p             	-1.190801e-02	(1.509412e-04 1.017564e-03 5.000000e-04)	1.545133e-02	(-1.028647e-03 -1.009888e-05 5.000000e-04)
0.169483      	yPlus         	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	1.902252e-01	(-5.956705e-04 8.031690e-04 5.000000e-04)
0.169655      	mag(U)        	0.000000e+00	(7.000970e-04 7.139805e-04 5.000000e-04)	1.810347e-01	(5.002136e-04 2.650476e-03 5.000000e-04)
0.169655      	mag(U_0)      	0.000000e+00	(7.000970e-04 7.139805e-04 5.000000e-04)	1.810380e-01	(5.002136e-04 2.650476e-03 5.000000e-04)
0.169655      	mag(force)    	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	3.132757e-10	(-9.999035e-04 -9.816850e-06 5.000000e-04)
0.169655      	mag(forceCoeff)	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	1.392336e-02	(-9.999035e-04 -9.816850e-06 5.000000e-04)
0.169655      	mag(moment)   	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	2.123890e-13	(-5.140780e-04 8.576870e-04 5.000000e-04)
0.169655      	mag(momentCoeff)	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	4.617152e+00	(-5.140780e-04 8.576870e-04 5.000000e-04)
0.169655      	nu            	1.500000e-05	(7.202230e-04 7.345054e-04 5.000000e-04)	1.500000e-05	(7.202230e-04 7.345054e-04 5.000000e-04)
0.169655      	p             	-1.190723e-02	(1.509412e-04 1.017564e-03 5.000000e-04)	1.545116e-02	(-1.028647e-03 -1.009888e-05 5.000000e-04)
0.169655      	yPlus         	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	1.902252e-01	(-5.956705e-04 8.031690e-04 5.000000e-04)
0.169828      	mag(U)        	0.000000e+00	(7.000970e-04 7.139805e-04 5.000000e-04)	1.810315e-01	(5.002136e-04 2.650476e-03 5.000000e-04)
0.169828      	mag(U_0)      	0.000000e+00	(7.000970e-04 7.139805e-04 5.000000e-04)	1.810347e-01	(5.002136e-04 2.650476e-03 5.000000e-04)
0.169828      	mag(force)    	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	3.132720e-10	(-9.999035e-04 -9.816850e-06 5.000000e-04)
0.169828      	mag(forceCoeff)	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	1.392320e-02	(-9.999035e-04 -9.816850e-06 5.000000e-04)
0.169828      	mag(moment)   	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	2.123819e-13	(-5.140780e-04 8.576870e-04 5.000000e-04)
0.169828      	mag(momentCoeff)	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	4.616997e+00	(-5.140780e-04 8.576870e-04 5.000000e-04)
0.169828      	nu            	1.500000e-05	(7.202230e-04 7.345054e-04 5.000000e-04)	1.500000e-05	(7.202230e-04 7.345054e-04 5.000000e-04)
0.169828      	p             	-1.190644e-02	(1.509412e-04 1.017564e-03 5.000000e-04)	1.545098e-02	(-1.028647e-03 -1.009888e-05 5.000000e-04)
0.169828      	yPlus         	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	1.902252e-01	(-5.956705e-04 8.031690e-04 5.000000e-04)
0.17          	mag(U)        	0.000000e+00	(7.000970e-04 7.139805e-04 5.000000e-04)	1.810282e-01	(5.002136e-04 2.650476e-03 5.000000e-04)
0.17          	mag(U_0)      	0.000000e+00	(7.000970e-04 7.139805e-04 5.000000e-04)	1.810315e-01	(5.002136e-04 2.650476e-03 5.000000e-04)
0.17          	mag(force)    	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	3.132683e-10	(-9.999035e-04 -9.816850e-06 5.000000e-04)
0.17          	mag(forceCoeff)	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	1.392303e-02	(-9.999035e-04 -9.816850e-06 5.000000e-04)
0.17          	mag(moment)   	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	2.123747e-13	(-5.140780e-04 8.576870e-04 5.000000e-04)
0.17          	mag(momentCoeff)	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	4.616842e+00	(-5.140780e-04 8.576870e-04 5.000000e-04)
0.17          	nu            	1.500000e-05	(7.202230e-04 7.345054e-04 5.000000e-04)	1.500000e-05	(7.202230e-04 7.345054e-04 5.000000e-04)
0.17          	p             	-1.190567e-02	(1.509412e-04 1.017564e-03 5.000000e-04)	1.545080e-02	(-1.028647e-03 -1.009888e-05 5.000000e-04)
0.17          	yPlus         	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	1.902252e-01	(-5.956705e-04 8.031690e-04 5.000000e-04)
0.170172      	mag(U)        	0.000000e+00	(7.000970e-04 7.139805e-04 5.000000e-04)	1.810250e-01	(5.002136e-04 2.650476e-03 5.000000e-04)
0.170172      	mag(U_0)      	0.000000e+00	(7.000970e-04 7.139805e-04 5.000000e-04)	1.810282e-01	(5.002136e-04 2.650476e-03 5.000000e-04)
0.170172      	mag(force)    	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	3.132646e-10	(-9.999035e-04 -9.816850e-06 5.000000e-04)
0.170172      	mag(forceCoeff)	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	1.392287e-02	(-9.999035e-04 -9.816850e-06 5.000000e-04)
0.170172      	mag(moment)   	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	2.123676e-13	(-5.140780e-04 8.576870e-04 5.000000e-04)
0.170172      	mag(momentCoeff)	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	4.616688e+00	(-5.140780e-04 8.576870e-04 5.000000e-04)
0.170172      	nu            	1.500000e-05	(7.202230e-04 7.345054e-04 5.000000e-04)	1.500000e-05	(7.202230e-04 7.345054e-04 5.000000e-04)
0.170172      	p             	-1.190489e-02	(1.509412e-04 1.017564e-03 5.000000e-04)	1.545062e-02	(-1.028647e-03 -1.009888e-05 5.000000e-04)
0.170172      	yPlus         	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	1.900543e-01	(-5.956705e-04 8.031690e-04 5.000000e-04)
0.170345      	mag(U)        	0.000000e+00	(7.000970e-04 7.139805e-04 5.000000e-04)	1.810218e-01	(5.002136e-04 2.650476e-03 5.000000e-04)
0.170345      	mag(U_0)      	0.000000e+00	(7.000970e-04 7.139805e-04 5.000000e-04)	1.810250e-01	(5.002136e-04 2.650476e-03 5.000000e-04)
0.170345      	mag(force)    	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	3.132609e-10	(-9.999035e-04 -9.816850e-06 5.000000e-04)
0.170345      	mag(forceCoeff)	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	1.392271e-02	(-9.999035e-04 -9.816850e-06 5.000000e-04)
0.170345      	mag(moment)   	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	2.123605e-13	(-5.140780e-04 8.576870e-04 5.000000e-04)
0.170345      	mag(momentCoeff)	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	4.616533e+00	(-5.140780e-04 8.576870e-04 5.000000e-04)
0.170345      	nu            	1.500000e-05	(7.202230e-04 7.345054e-04 5.000000e-04)	1.500000e-05	(7.202230e-04 7.345054e-04 5.000000e-04)
0.170345      	p             	-1.190411e-02	(1.509412e-04 1.017564e-03 5.000000e-04)	1.545045e-02	(-1.028647e-03 -1.009888e-05 5.000000e-04)
0.170345      	yPlus         	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	1.900543e-01	(-5.956705e-04 8.031690e-04 5.000000e-04)
0.170517      	mag(U)        	0.000000e+00	(7.000970e-04 7.139805e-04 5.000000e-04)	1.810185e-01	(5.002136e-04 2.650476e-03 5.000000e-04)
0.170517      	mag(U_0)      	0.000000e+00	(7.000970e-04 7.139805e-04 5.000000e-04)	1.810218e-01	(5.002136e-04 2.650476e-03 5.000000e-04)
0.170517      	mag(force)    	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	3.132572e-10	(-9.999035e-04 -9.816850e-06 5.000000e-04)
0.170517      	mag(forceCoeff)	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	1.392254e-02	(-9.999035e-04 -9.816850e-06 5.000000e-04)
0.170517      	mag(moment)   	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	2.123535e-13	(-5.140780e-04 8.576870e-04 5.000000e-04)
0.170517      	mag(momentCoeff)	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	4.616380e+00	(-5.140780e-04 8.576870e-04 5.000000e-04)
0.170517      	nu            	1.500000e-05	(7.202230e-04 7.345054e-04 5.000000e-04)	1.500000e-05	(7.202230e-04 7.345054e-04 5.000000e-04)
0.170517      	p             	-1.190334e-02	(1.509412e-04 1.017564e-03 5.000000e-04)	1.545027e-02	(-1.028647e-03 -1.009888e-05 5.000000e-04)
0.170517      	yPlus         	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	1.900543e-01	(-5.956705e-04 8.031690e-04 5.000000e-04)
0.17069       	mag(U)        	0.000000e+00	(7.000970e-04 7.139805e-04 5.000000e-04)	1.810153e-01	(5.002136e-04 2.650476e-03 5.000000e-04)
0.17069       	mag(U_0)      	0.000000e+00	(7.000970e-04 7.139805e-04 5.000000e-04)	1.810185e-01	(5.002136e-04 2.650476e-03 5.000000e-04)
0.17069       	mag(force)    	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	3.132536e-10	(-9.999035e-04 -9.816850e-06 5.000000e-04)
0.17069       	mag(forceCoeff)	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	1.392238e-02	(-9.999035e-04 -9.816850e-06 5.000000e-04)
0.17069       	mag(moment)   	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	2.123464e-13	(-5.140780e-04 8.576870e-04 5.000000e-04)
0.17069       	mag(momentCoeff)	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	4.616226e+00	(-5.140780e-04 8.576870e-04 5.000000e-04)
0.17069       	nu            	1.500000e-05	(7.202230e-04 7.345054e-04 5.000000e-04)	1.500000e-05	(7.202230e-04 7.345054e-04 5.000000e-04)
0.17069       	p             	-1.190256e-02	(1.509412e-04 1.017564e-03 5.000000e-04)	1.545010e-02	(-1.028647e-03 -1.009888e-05 5.000000e-04)
0.17069       	yPlus         	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	1.900543e-01	(-5.956705e-04 8.031690e-04 5.000000e-04)
0.170862      	mag(U)        	0.000000e+00	(7.000970e-04 7.139805e-04 5.000000e-04)	1.810121e-01	(5.002136e-04 2.650476e-03 5.000000e-04)
0.170862      	mag(U_0)      	0.000000e+00	(7.000970e-04 7.139805e-04 5.000000e-04)	1.810153e-01	(5.002136e-04 2.650476e-03 5.000000e-04)
0.170862      	mag(force)    	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	3.132499e-10	(-9.999035e-04 -9.816850e-06 5.000000e-04)
0.170862      	mag(forceCoeff)	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	1.392222e-02	(-9.999035e-04 -9.816850e-06 5.000000e-04)
0.170862      	mag(moment)   	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	2.123394e-13	(-5.140780e-04 8.576870e-04 5.000000e-04)
0.170862      	mag(momentCoeff)	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	4.616073e+00	(-5.140780e-04 8.576870e-04 5.000000e-04)
0.170862      	nu            	1.500000e-05	(7.202230e-04 7.345054e-04 5.000000e-04)	1.500000e-05	(7.202230e-04 7.345054e-04 5.000000e-04)
0.170862      	p             	-1.190179e-02	(1.509412e-04 1.017564e-03 5.000000e-04)	1.544992e-02	(-1.028647e-03 -1.009888e-05 5.000000e-04)
0.170862      	yPlus         	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	1.900543e-01	(-5.956705e-04 8.031690e-04 5.000000e-04)
0.171034      	mag(U)        	0.000000e+00	(7.000970e-04 7.139805e-04 5.000000e-04)	1.810089e-01	(5.002136e-04 2.650476e-03 5.000000e-04)
0.171034      	mag(U_0)      	0.000000e+00	(7.000970e-04 7.139805e-04 5.000000e-04)	1.810121e-01	(5.002136e-04 2.650476e-03 5.000000e-04)
0.171034      	mag(force)    	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	3.132463e-10	(-9.999035e-04 -9.816850e-06 5.000000e-04)
0.171034      	mag(forceCoeff)	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	1.392206e-02	(-9.999035e-04 -9.816850e-06 5.000000e-04)
0.171034      	mag(moment)   	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	2.123323e-13	(-5.140780e-04 8.576870e-04 5.000000e-04)
0.171034      	mag(momentCoeff)	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	4.615921e+00	(-5.140780e-04 8.576870e-04 5.000000e-04)
0.171034      	nu            	1.500000e-05	(7.202230e-04 7.345054e-04 5.000000e-04)	1.500000e-05	(7.202230e-04 7.345054e-04 5.000000e-04)
0.171034      	p             	-1.190103e-02	(1.509412e-04 1.017564e-03 5.000000e-04)	1.544975e-02	(-1.028647e-03 -1.009888e-05 5.000000e-04)
0.171034      	yPlus         	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	1.900543e-01	(-5.956705e-04 8.031690e-04 5.000000e-04)
0.171207      	mag(U)        	0.000000e+00	(7.000970e-04 7.139805e-04 5.000000e-04)	1.810057e-01	(5.002136e-04 2.650476e-03 5.000000e-04)
0.171207      	mag(U_0)      	0.000000e+00	(7.000970e-04 7.139805e-04 5.000000e-04)	1.810089e-01	(5.002136e-04 2.650476e-03 5.000000e-04)
0.171207      	mag(force)    	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	3.132426e-10	(-9.999035e-04 -9.816850e-06 5.000000e-04)
0.171207      	mag(forceCoeff)	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	1.392189e-02	(-9.999035e-04 -9.816850e-06 5.000000e-04)
0.171207      	mag(moment)   	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	2.123253e-13	(-5.140780e-04 8.576870e-04 5.000000e-04)
0.171207      	mag(momentCoeff)	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	4.615768e+00	(-5.140780e-04 8.576870e-04 5.000000e-04)
0.171207      	nu            	1.500000e-05	(7.202230e-04 7.345054e-04 5.000000e-04)	1.500000e-05	(7.202230e-04 7.345054e-04 5.000000e-04)
0.171207      	p             	-1.190026e-02	(1.509412e-04 1.017564e-03 5.000000e-04)	1.544957e-02	(-1.028647e-03 -1.009888e-05 5.000000e-04)
0.171207      	yPlus         	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	1.900543e-01	(-5.956705e-04 8.031690e-04 5.000000e-04)
0.171379      	mag(U)        	0.000000e+00	(7.000970e-04 7.139805e-04 5.000000e-04)	1.810025e-01	(5.002136e-04 2.650476e-03 5.000000e-04)
0.171379      	mag(U_0)      	0.000000e+00	(7.000970e-04 7.139805e-04 5.000000e-04)	1.810057e-01	(5.002136e-04 2.650476e-03 5.000000e-04)
0.171379      	mag(force)    	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	3.132390e-10	(-9.999035e-04 -9.816850e-06 5.000000e-04)
0.171379      	mag(forceCoeff)	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	1.392173e-02	(-9.999035e-04 -9.816850e-06 5.000000e-04)
0.171379      	mag(moment)   	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	2.123184e-13	(-5.140780e-04 8.576870e-04 5.000000e-04)
0.171379      	mag(momentCoeff)	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	4.615617e+00	(-5.140780e-04 8.576870e-04 5.000000e-04)
0.171379      	nu            	1.500000e-05	(7.202230e-04 7.345054e-04 5.000000e-04)	1.500000e-05	(7.202230e-04 7.345054e-04 5.000000e-04)
0.171379      	p             	-1.189949e-02	(1.509412e-04 1.017564e-03 5.000000e-04)	1.544940e-02	(-1.028647e-03 -1.009888e-05 5.000000e-04)
0.171379      	yPlus         	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	1.900543e-01	(-5.956705e-04 8.031690e-04 5.000000e-04)
0.171552      	mag(U)        	0.000000e+00	(7.000970e-04 7.139805e-04 5.000000e-04)	1.809993e-01	(5.002136e-04 2.650476e-03 5.000000e-04)
0.171552      	mag(U_0)      	0.000000e+00	(7.000970e-04 7.139805e-04 5.000000e-04)	1.810025e-01	(5.002136e-04 2.650476e-03 5.000000e-04)
0.171552      	mag(force)    	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	3.132354e-10	(-9.999035e-04 -9.816850e-06 5.000000e-04)
0.171552      	mag(forceCoeff)	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	1.392157e-02	(-9.999035e-04 -9.816850e-06 5.000000e-04)
