# Field minima and maxima
# Time        	field         	min           	location(min) 	max           	location(max) 
1633          	mag(moment)   	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	2.159156e-10	(-3.368735e-03 9.414985e-03 5.000000e-03)
1633          	mag(momentCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	4.798113e-01	(-3.368735e-03 9.414985e-03 5.000000e-03)
1633          	nu            	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)
1633          	p             	-1.303998e-02	(1.854330e-03 1.100728e-02 5.000000e-03)	1.359174e-02	(-1.116184e-02 1.095845e-04 5.000000e-03)
1633          	yPlus         	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	7.824727e-01	(-5.308185e-03 8.474285e-03 5.000000e-03)
1634          	mag(U)        	0.000000e+00	(7.000970e-03 7.139805e-03 5.000000e-03)	1.862721e-01	(1.975990e-03 2.230544e-02 5.000000e-03)
1634          	mag(force)    	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	3.173708e-08	(-9.999035e-03 9.816850e-05 5.000000e-03)
1634          	mag(forceCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	1.410537e-02	(-9.999035e-03 9.816850e-05 5.000000e-03)
1634          	mag(moment)   	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	2.158914e-10	(-3.368735e-03 9.414985e-03 5.000000e-03)
1634          	mag(momentCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	4.797576e-01	(-3.368735e-03 9.414985e-03 5.000000e-03)
1634          	nu            	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)
1634          	p             	-1.303768e-02	(1.854330e-03 1.100728e-02 5.000000e-03)	1.359210e-02	(-1.116184e-02 1.095845e-04 5.000000e-03)
1634          	yPlus         	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	7.824727e-01	(-5.308185e-03 8.474285e-03 5.000000e-03)
1635          	mag(U)        	0.000000e+00	(7.000970e-03 7.139805e-03 5.000000e-03)	1.862665e-01	(1.975990e-03 2.230544e-02 5.000000e-03)
1635          	mag(force)    	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	3.173754e-08	(-9.999035e-03 9.816850e-05 5.000000e-03)
1635          	mag(forceCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	1.410557e-02	(-9.999035e-03 9.816850e-05 5.000000e-03)
1635          	mag(moment)   	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	2.158672e-10	(-3.368735e-03 9.414985e-03 5.000000e-03)
1635          	mag(momentCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	4.797039e-01	(-3.368735e-03 9.414985e-03 5.000000e-03)
1635          	nu            	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)
1635          	p             	-1.303528e-02	(1.854330e-03 1.100728e-02 5.000000e-03)	1.359226e-02	(-1.116184e-02 1.095845e-04 5.000000e-03)
1635          	yPlus         	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	7.824727e-01	(-5.308185e-03 8.474285e-03 5.000000e-03)
1636          	mag(U)        	0.000000e+00	(7.000970e-03 7.139805e-03 5.000000e-03)	1.862609e-01	(1.975990e-03 2.230544e-02 5.000000e-03)
1636          	mag(force)    	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	3.173762e-08	(-9.999035e-03 9.816850e-05 5.000000e-03)
1636          	mag(forceCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	1.410561e-02	(-9.999035e-03 9.816850e-05 5.000000e-03)
1636          	mag(moment)   	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	2.158431e-10	(-3.368735e-03 9.414985e-03 5.000000e-03)
1636          	mag(momentCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	4.796503e-01	(-3.368735e-03 9.414985e-03 5.000000e-03)
1636          	nu            	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)
1636          	p             	-1.303299e-02	(1.854330e-03 1.100728e-02 5.000000e-03)	1.359261e-02	(-1.116184e-02 1.095845e-04 5.000000e-03)
1636          	yPlus         	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	7.824727e-01	(-5.308185e-03 8.474285e-03 5.000000e-03)
1637          	mag(U)        	0.000000e+00	(7.000970e-03 7.139805e-03 5.000000e-03)	1.862554e-01	(1.975990e-03 2.230544e-02 5.000000e-03)
1637          	mag(force)    	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	3.173808e-08	(-9.999035e-03 9.816850e-05 5.000000e-03)
1637          	mag(forceCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	1.410581e-02	(-9.999035e-03 9.816850e-05 5.000000e-03)
1637          	mag(moment)   	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	2.158190e-10	(-3.368735e-03 9.414985e-03 5.000000e-03)
1637          	mag(momentCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	4.795967e-01	(-3.368735e-03 9.414985e-03 5.000000e-03)
1637          	nu            	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)
1637          	p             	-1.303060e-02	(1.854330e-03 1.100728e-02 5.000000e-03)	1.359278e-02	(-1.116184e-02 1.095845e-04 5.000000e-03)
1637          	yPlus         	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	7.824727e-01	(-5.308185e-03 8.474285e-03 5.000000e-03)
1638          	mag(U)        	0.000000e+00	(7.000970e-03 7.139805e-03 5.000000e-03)	1.862498e-01	(1.975990e-03 2.230544e-02 5.000000e-03)
1638          	mag(force)    	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	3.173816e-08	(-9.999035e-03 9.816850e-05 5.000000e-03)
1638          	mag(forceCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	1.410585e-02	(-9.999035e-03 9.816850e-05 5.000000e-03)
1638          	mag(moment)   	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	2.157949e-10	(-3.368735e-03 9.414985e-03 5.000000e-03)
1638          	mag(momentCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	4.795432e-01	(-3.368735e-03 9.414985e-03 5.000000e-03)
1638          	nu            	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)
1638          	p             	-1.302830e-02	(1.854330e-03 1.100728e-02 5.000000e-03)	1.359313e-02	(-1.116184e-02 1.095845e-04 5.000000e-03)
1638          	yPlus         	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	7.824727e-01	(-5.308185e-03 8.474285e-03 5.000000e-03)
1639          	mag(U)        	0.000000e+00	(7.000970e-03 7.139805e-03 5.000000e-03)	1.862442e-01	(1.975990e-03 2.230544e-02 5.000000e-03)
1639          	mag(force)    	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	3.173860e-08	(-9.999035e-03 9.816850e-05 5.000000e-03)
1639          	mag(forceCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	1.410605e-02	(-9.999035e-03 9.816850e-05 5.000000e-03)
1639          	mag(moment)   	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	2.157708e-10	(-3.368735e-03 9.414985e-03 5.000000e-03)
1639          	mag(momentCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	4.794896e-01	(-3.368735e-03 9.414985e-03 5.000000e-03)
1639          	nu            	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)
1639          	p             	-1.302592e-02	(1.854330e-03 1.100728e-02 5.000000e-03)	1.359329e-02	(-1.116184e-02 1.095845e-04 5.000000e-03)
1639          	yPlus         	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	7.824727e-01	(-5.308185e-03 8.474285e-03 5.000000e-03)
1640          	mag(U)        	0.000000e+00	(7.000970e-03 7.139805e-03 5.000000e-03)	1.862386e-01	(1.975990e-03 2.230544e-02 5.000000e-03)
1640          	mag(force)    	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	3.173868e-08	(-9.999035e-03 9.816850e-05 5.000000e-03)
1640          	mag(forceCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	1.410608e-02	(-9.999035e-03 9.816850e-05 5.000000e-03)
1640          	mag(moment)   	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	2.157468e-10	(-3.552935e-03 9.347030e-03 5.000000e-03)
1640          	mag(momentCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	4.794363e-01	(-3.552935e-03 9.347030e-03 5.000000e-03)
1640          	nu            	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)
1640          	p             	-1.302363e-02	(1.854330e-03 1.100728e-02 5.000000e-03)	1.359364e-02	(-1.116184e-02 1.095845e-04 5.000000e-03)
1640          	yPlus         	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	7.824727e-01	(-5.308185e-03 8.474285e-03 5.000000e-03)
1641          	mag(U)        	0.000000e+00	(7.000970e-03 7.139805e-03 5.000000e-03)	1.862330e-01	(1.975990e-03 2.230544e-02 5.000000e-03)
1641          	mag(force)    	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	3.173913e-08	(-9.999035e-03 9.816850e-05 5.000000e-03)
1641          	mag(forceCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	1.410628e-02	(-9.999035e-03 9.816850e-05 5.000000e-03)
1641          	mag(moment)   	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	2.157233e-10	(-3.552935e-03 9.347030e-03 5.000000e-03)
1641          	mag(momentCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	4.793840e-01	(-3.552935e-03 9.347030e-03 5.000000e-03)
1641          	nu            	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)
1641          	p             	-1.302125e-02	(1.854330e-03 1.100728e-02 5.000000e-03)	1.359380e-02	(-1.116184e-02 1.095845e-04 5.000000e-03)
1641          	yPlus         	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	7.824727e-01	(-5.308185e-03 8.474285e-03 5.000000e-03)
1642          	mag(U)        	0.000000e+00	(7.000970e-03 7.139805e-03 5.000000e-03)	1.862274e-01	(1.975990e-03 2.230544e-02 5.000000e-03)
1642          	mag(force)    	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	3.173920e-08	(-9.999035e-03 9.816850e-05 5.000000e-03)
1642          	mag(forceCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	1.410631e-02	(-9.999035e-03 9.816850e-05 5.000000e-03)
1642          	mag(moment)   	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	2.156999e-10	(-3.552935e-03 9.347030e-03 5.000000e-03)
1642          	mag(momentCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	4.793320e-01	(-3.552935e-03 9.347030e-03 5.000000e-03)
1642          	nu            	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)
1642          	p             	-1.301903e-02	(1.854330e-03 1.100728e-02 5.000000e-03)	1.359408e-02	(-1.116184e-02 1.095845e-04 5.000000e-03)
1642          	yPlus         	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	7.824727e-01	(-5.308185e-03 8.474285e-03 5.000000e-03)
1643          	mag(U)        	0.000000e+00	(7.000970e-03 7.139805e-03 5.000000e-03)	1.862218e-01	(1.975990e-03 2.230544e-02 5.000000e-03)
1643          	mag(force)    	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	3.173951e-08	(-9.999035e-03 9.816850e-05 5.000000e-03)
1643          	mag(forceCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	1.410645e-02	(-9.999035e-03 9.816850e-05 5.000000e-03)
1643          	mag(moment)   	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	2.156767e-10	(-3.552935e-03 9.347030e-03 5.000000e-03)
1643          	mag(momentCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	4.792805e-01	(-3.552935e-03 9.347030e-03 5.000000e-03)
1643          	nu            	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)
1643          	p             	-1.301658e-02	(1.854330e-03 1.100728e-02 5.000000e-03)	1.359431e-02	(-1.116184e-02 1.095845e-04 5.000000e-03)
1643          	yPlus         	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	7.824727e-01	(-5.308185e-03 8.474285e-03 5.000000e-03)
1644          	mag(U)        	0.000000e+00	(7.000970e-03 7.139805e-03 5.000000e-03)	1.862162e-01	(1.975990e-03 2.230544e-02 5.000000e-03)
1644          	mag(force)    	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	3.173972e-08	(-9.999035e-03 9.816850e-05 5.000000e-03)
1644          	mag(forceCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	1.410654e-02	(-9.999035e-03 9.816850e-05 5.000000e-03)
1644          	mag(moment)   	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	2.156530e-10	(-3.552935e-03 9.347030e-03 5.000000e-03)
1644          	mag(momentCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	4.792278e-01	(-3.552935e-03 9.347030e-03 5.000000e-03)
1644          	nu            	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)
1644          	p             	-1.301430e-02	(1.854330e-03 1.100728e-02 5.000000e-03)	1.359467e-02	(-1.116184e-02 1.095845e-04 5.000000e-03)
1644          	yPlus         	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	7.824727e-01	(-5.308185e-03 8.474285e-03 5.000000e-03)
1645          	mag(U)        	0.000000e+00	(7.000970e-03 7.139805e-03 5.000000e-03)	1.862106e-01	(1.975990e-03 2.230544e-02 5.000000e-03)
1645          	mag(force)    	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	3.174018e-08	(-9.999035e-03 9.816850e-05 5.000000e-03)
1645          	mag(forceCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	1.410675e-02	(-9.999035e-03 9.816850e-05 5.000000e-03)
1645          	mag(moment)   	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	2.156295e-10	(-3.552935e-03 9.347030e-03 5.000000e-03)
1645          	mag(momentCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	4.791756e-01	(-3.552935e-03 9.347030e-03 5.000000e-03)
1645          	nu            	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)
1645          	p             	-1.301191e-02	(1.854330e-03 1.100728e-02 5.000000e-03)	1.359484e-02	(-1.116184e-02 1.095845e-04 5.000000e-03)
1645          	yPlus         	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	7.824727e-01	(-5.308185e-03 8.474285e-03 5.000000e-03)
1646          	mag(U)        	0.000000e+00	(7.000970e-03 7.139805e-03 5.000000e-03)	1.862050e-01	(1.975990e-03 2.230544e-02 5.000000e-03)
1646          	mag(force)    	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	3.174027e-08	(-9.999035e-03 9.816850e-05 5.000000e-03)
1646          	mag(forceCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	1.410679e-02	(-9.999035e-03 9.816850e-05 5.000000e-03)
1646          	mag(moment)   	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	2.156061e-10	(-3.552935e-03 9.347030e-03 5.000000e-03)
1646          	mag(momentCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	4.791237e-01	(-3.552935e-03 9.347030e-03 5.000000e-03)
1646          	nu            	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)
1646          	p             	-1.300971e-02	(1.854330e-03 1.100728e-02 5.000000e-03)	1.359511e-02	(-1.116184e-02 1.095845e-04 5.000000e-03)
1646          	yPlus         	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	7.824727e-01	(-5.308185e-03 8.474285e-03 5.000000e-03)
1647          	mag(U)        	0.000000e+00	(7.000970e-03 7.139805e-03 5.000000e-03)	1.861994e-01	(1.975990e-03 2.230544e-02 5.000000e-03)
1647          	mag(force)    	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	3.174058e-08	(-9.999035e-03 9.816850e-05 5.000000e-03)
1647          	mag(forceCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	1.410692e-02	(-9.999035e-03 9.816850e-05 5.000000e-03)
1647          	mag(moment)   	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	2.155830e-10	(-3.552935e-03 9.347030e-03 5.000000e-03)
1647          	mag(momentCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	4.790723e-01	(-3.552935e-03 9.347030e-03 5.000000e-03)
1647          	nu            	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)
1647          	p             	-1.300728e-02	(1.854330e-03 1.100728e-02 5.000000e-03)	1.359532e-02	(-1.116184e-02 1.095845e-04 5.000000e-03)
1647          	yPlus         	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	7.824727e-01	(-5.308185e-03 8.474285e-03 5.000000e-03)
1648          	mag(U)        	0.000000e+00	(7.000970e-03 7.139805e-03 5.000000e-03)	1.861938e-01	(1.975990e-03 2.230544e-02 5.000000e-03)
1648          	mag(force)    	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	3.174075e-08	(-9.999035e-03 9.816850e-05 5.000000e-03)
1648          	mag(forceCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	1.410700e-02	(-9.999035e-03 9.816850e-05 5.000000e-03)
1648          	mag(moment)   	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	2.155595e-10	(-3.552935e-03 9.347030e-03 5.000000e-03)
1648          	mag(momentCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	4.790200e-01	(-3.552935e-03 9.347030e-03 5.000000e-03)
1648          	nu            	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)
1648          	p             	-1.300508e-02	(1.854330e-03 1.100728e-02 5.000000e-03)	1.359560e-02	(-1.116184e-02 1.095845e-04 5.000000e-03)
1648          	yPlus         	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	7.824727e-01	(-5.308185e-03 8.474285e-03 5.000000e-03)
1649          	mag(U)        	0.000000e+00	(7.000970e-03 7.139805e-03 5.000000e-03)	1.861881e-01	(1.975990e-03 2.230544e-02 5.000000e-03)
1649          	mag(force)    	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	3.174104e-08	(-9.999035e-03 9.816850e-05 5.000000e-03)
1649          	mag(forceCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	1.410713e-02	(-9.999035e-03 9.816850e-05 5.000000e-03)
1649          	mag(moment)   	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	2.155364e-10	(-3.552935e-03 9.347030e-03 5.000000e-03)
1649          	mag(momentCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	4.789687e-01	(-3.552935e-03 9.347030e-03 5.000000e-03)
1649          	nu            	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)
1649          	p             	-1.300264e-02	(1.854330e-03 1.100728e-02 5.000000e-03)	1.359582e-02	(-1.116184e-02 1.095845e-04 5.000000e-03)
1649          	yPlus         	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	7.824727e-01	(-5.308185e-03 8.474285e-03 5.000000e-03)
1650          	mag(U)        	0.000000e+00	(7.000970e-03 7.139805e-03 5.000000e-03)	1.861825e-01	(1.975990e-03 2.230544e-02 5.000000e-03)
1650          	mag(force)    	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	3.174125e-08	(-9.999035e-03 9.816850e-05 5.000000e-03)
1650          	mag(forceCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	1.410722e-02	(-9.999035e-03 9.816850e-05 5.000000e-03)
1650          	mag(moment)   	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	2.155128e-10	(-3.552935e-03 9.347030e-03 5.000000e-03)
1650          	mag(momentCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	4.789163e-01	(-3.552935e-03 9.347030e-03 5.000000e-03)
1650          	nu            	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)
1650          	p             	-1.300037e-02	(1.854330e-03 1.100728e-02 5.000000e-03)	1.359617e-02	(-1.116184e-02 1.095845e-04 5.000000e-03)
1650          	yPlus         	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	7.824727e-01	(-5.308185e-03 8.474285e-03 5.000000e-03)
1651          	mag(U)        	0.000000e+00	(7.000970e-03 7.139805e-03 5.000000e-03)	1.861769e-01	(1.975990e-03 2.230544e-02 5.000000e-03)
1651          	mag(force)    	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	3.174170e-08	(-9.999035e-03 9.816850e-05 5.000000e-03)
1651          	mag(forceCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	1.410742e-02	(-9.999035e-03 9.816850e-05 5.000000e-03)
1651          	mag(moment)   	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	2.154894e-10	(-3.552935e-03 9.347030e-03 5.000000e-03)
1651          	mag(momentCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	4.788644e-01	(-3.552935e-03 9.347030e-03 5.000000e-03)
1651          	nu            	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)
1651          	p             	-1.299802e-02	(1.854330e-03 1.100728e-02 5.000000e-03)	1.359633e-02	(-1.116184e-02 1.095845e-04 5.000000e-03)
1651          	yPlus         	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	7.824727e-01	(-5.308185e-03 8.474285e-03 5.000000e-03)
1652          	mag(U)        	0.000000e+00	(7.000970e-03 7.139805e-03 5.000000e-03)	1.861713e-01	(1.975990e-03 2.230544e-02 5.000000e-03)
1652          	mag(force)    	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	3.174176e-08	(-9.999035e-03 9.816850e-05 5.000000e-03)
1652          	mag(forceCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	1.410745e-02	(-9.999035e-03 9.816850e-05 5.000000e-03)
1652          	mag(moment)   	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	2.154662e-10	(-3.552935e-03 9.347030e-03 5.000000e-03)
1652          	mag(momentCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	4.788127e-01	(-3.552935e-03 9.347030e-03 5.000000e-03)
1652          	nu            	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)
1652          	p             	-1.299582e-02	(1.854330e-03 1.100728e-02 5.000000e-03)	1.359660e-02	(-1.116184e-02 1.095845e-04 5.000000e-03)
1652          	yPlus         	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	7.824727e-01	(-5.308185e-03 8.474285e-03 5.000000e-03)
1653          	mag(U)        	0.000000e+00	(7.000970e-03 7.139805e-03 5.000000e-03)	1.861657e-01	(1.975990e-03 2.230544e-02 5.000000e-03)
1653          	mag(force)    	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	3.174205e-08	(-9.999035e-03 9.816850e-05 5.000000e-03)
1653          	mag(forceCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	1.410758e-02	(-9.999035e-03 9.816850e-05 5.000000e-03)
1653          	mag(moment)   	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	2.154432e-10	(-3.552935e-03 9.347030e-03 5.000000e-03)
1653          	mag(momentCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	4.787616e-01	(-3.552935e-03 9.347030e-03 5.000000e-03)
1653          	nu            	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)
1653          	p             	-1.299342e-02	(1.854330e-03 1.100728e-02 5.000000e-03)	1.359679e-02	(-1.116184e-02 1.095845e-04 5.000000e-03)
1653          	yPlus         	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	7.824727e-01	(-5.308185e-03 8.474285e-03 5.000000e-03)
1654          	mag(U)        	0.000000e+00	(7.000970e-03 7.139805e-03 5.000000e-03)	1.861601e-01	(1.975990e-03 2.230544e-02 5.000000e-03)
1654          	mag(force)    	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	3.174219e-08	(-9.999035e-03 9.816850e-05 5.000000e-03)
1654          	mag(forceCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	1.410764e-02	(-9.999035e-03 9.816850e-05 5.000000e-03)
1654          	mag(moment)   	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	2.154198e-10	(-3.552935e-03 9.347030e-03 5.000000e-03)
1654          	mag(momentCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	4.787096e-01	(-3.552935e-03 9.347030e-03 5.000000e-03)
1654          	nu            	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)
1654          	p             	-1.299123e-02	(1.854330e-03 1.100728e-02 5.000000e-03)	1.359706e-02	(-1.116184e-02 1.095845e-04 5.000000e-03)
1654          	yPlus         	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	7.824727e-01	(-5.308185e-03 8.474285e-03 5.000000e-03)
1655          	mag(U)        	0.000000e+00	(7.000970e-03 7.139805e-03 5.000000e-03)	1.861544e-01	(1.975990e-03 2.230544e-02 5.000000e-03)
