# Field minima and maxima
# Time        	field         	min           	location(min) 	max           	location(max) 
0.00139649    	nu            	1.500000e-05	(7.202230e-05 7.345054e-05 5.000000e-05)	1.500000e-05	(7.202230e-05 7.345054e-05 5.000000e-05)
0.00139649    	p             	-1.207828e+00	(1.509412e-05 1.017564e-04 5.000000e-05)	1.548820e+00	(-1.028647e-04 1.009888e-06 5.000000e-05)
0.00139649    	yPlus         	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	1.919948e-01	(-5.956705e-05 8.031690e-05 5.000000e-05)
0.00139819    	mag(U)        	0.000000e+00	(7.000970e-05 7.139805e-05 5.000000e-05)	1.817062e+00	(5.002136e-05 -2.650476e-04 5.000000e-05)
0.00139819    	mag(U_0)      	0.000000e+00	(7.000970e-05 7.139805e-05 5.000000e-05)	1.817106e+00	(5.002136e-05 -2.650476e-04 5.000000e-05)
0.00139819    	mag(force)    	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	3.140454e-10	(-9.999035e-05 -9.816850e-07 5.000000e-05)
0.00139819    	mag(forceCoeff)	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	1.395757e-02	(-9.999035e-05 -9.816850e-07 5.000000e-05)
0.00139819    	mag(moment)   	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	2.139147e-14	(-5.140780e-05 8.576870e-05 5.000000e-05)
0.00139819    	mag(momentCoeff)	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	1.475273e+01	(-5.140780e-05 8.576870e-05 5.000000e-05)
0.00139819    	nu            	1.500000e-05	(7.202230e-05 7.345054e-05 5.000000e-05)	1.500000e-05	(7.202230e-05 7.345054e-05 5.000000e-05)
0.00139819    	p             	-1.207706e+00	(1.509412e-05 1.017564e-04 5.000000e-05)	1.548798e+00	(-1.028647e-04 1.009888e-06 5.000000e-05)
0.00139819    	yPlus         	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	1.919948e-01	(-5.956705e-05 8.031690e-05 5.000000e-05)
0.00139988    	mag(U)        	0.000000e+00	(7.000970e-05 7.139805e-05 5.000000e-05)	1.817018e+00	(5.002136e-05 -2.650476e-04 5.000000e-05)
0.00139988    	mag(U_0)      	0.000000e+00	(7.000970e-05 7.139805e-05 5.000000e-05)	1.817062e+00	(5.002136e-05 -2.650476e-04 5.000000e-05)
0.00139988    	mag(force)    	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	3.140406e-10	(-9.999035e-05 -9.816850e-07 5.000000e-05)
0.00139988    	mag(forceCoeff)	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	1.395736e-02	(-9.999035e-05 -9.816850e-07 5.000000e-05)
0.00139988    	mag(moment)   	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	2.139040e-14	(-5.140780e-05 8.576870e-05 5.000000e-05)
0.00139988    	mag(momentCoeff)	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	1.475200e+01	(-5.140780e-05 8.576870e-05 5.000000e-05)
0.00139988    	nu            	1.500000e-05	(7.202230e-05 7.345054e-05 5.000000e-05)	1.500000e-05	(7.202230e-05 7.345054e-05 5.000000e-05)
0.00139988    	p             	-1.207585e+00	(1.509412e-05 1.017564e-04 5.000000e-05)	1.548775e+00	(-1.028647e-04 1.009888e-06 5.000000e-05)
0.00139988    	yPlus         	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	1.919948e-01	(-5.956705e-05 8.031690e-05 5.000000e-05)
0.00140158    	mag(U)        	0.000000e+00	(7.000970e-05 7.139805e-05 5.000000e-05)	1.816973e+00	(5.002136e-05 -2.650476e-04 5.000000e-05)
0.00140158    	mag(U_0)      	0.000000e+00	(7.000970e-05 7.139805e-05 5.000000e-05)	1.817018e+00	(5.002136e-05 -2.650476e-04 5.000000e-05)
0.00140158    	mag(force)    	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	3.140358e-10	(-9.999035e-05 -9.816850e-07 5.000000e-05)
0.00140158    	mag(forceCoeff)	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	1.395715e-02	(-9.999035e-05 -9.816850e-07 5.000000e-05)
0.00140158    	mag(moment)   	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	2.138934e-14	(-5.140780e-05 8.576870e-05 5.000000e-05)
0.00140158    	mag(momentCoeff)	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	1.475127e+01	(-5.140780e-05 8.576870e-05 5.000000e-05)
0.00140158    	nu            	1.500000e-05	(7.202230e-05 7.345054e-05 5.000000e-05)	1.500000e-05	(7.202230e-05 7.345054e-05 5.000000e-05)
0.00140158    	p             	-1.207465e+00	(1.509412e-05 1.017564e-04 5.000000e-05)	1.548752e+00	(-1.028647e-04 1.009888e-06 5.000000e-05)
0.00140158    	yPlus         	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	1.919948e-01	(-5.956705e-05 8.031690e-05 5.000000e-05)
0.00140328    	mag(U)        	0.000000e+00	(7.000970e-05 7.139805e-05 5.000000e-05)	1.816929e+00	(5.002136e-05 -2.650476e-04 5.000000e-05)
0.00140328    	mag(U_0)      	0.000000e+00	(7.000970e-05 7.139805e-05 5.000000e-05)	1.816973e+00	(5.002136e-05 -2.650476e-04 5.000000e-05)
0.00140328    	mag(force)    	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	3.140311e-10	(-9.999035e-05 -9.816850e-07 5.000000e-05)
0.00140328    	mag(forceCoeff)	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	1.395694e-02	(-9.999035e-05 -9.816850e-07 5.000000e-05)
0.00140328    	mag(moment)   	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	2.138829e-14	(-5.140780e-05 8.576870e-05 5.000000e-05)
0.00140328    	mag(momentCoeff)	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	1.475054e+01	(-5.140780e-05 8.576870e-05 5.000000e-05)
0.00140328    	nu            	1.500000e-05	(7.202230e-05 7.345054e-05 5.000000e-05)	1.500000e-05	(7.202230e-05 7.345054e-05 5.000000e-05)
0.00140328    	p             	-1.207344e+00	(1.509412e-05 1.017564e-04 5.000000e-05)	1.548729e+00	(-1.028647e-04 1.009888e-06 5.000000e-05)
0.00140328    	yPlus         	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	1.919948e-01	(-5.956705e-05 8.031690e-05 5.000000e-05)
0.00140498    	mag(U)        	0.000000e+00	(7.000970e-05 7.139805e-05 5.000000e-05)	1.816885e+00	(5.002136e-05 -2.650476e-04 5.000000e-05)
0.00140498    	mag(U_0)      	0.000000e+00	(7.000970e-05 7.139805e-05 5.000000e-05)	1.816929e+00	(5.002136e-05 -2.650476e-04 5.000000e-05)
0.00140498    	mag(force)    	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	3.140263e-10	(-9.999035e-05 -9.816850e-07 5.000000e-05)
0.00140498    	mag(forceCoeff)	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	1.395672e-02	(-9.999035e-05 -9.816850e-07 5.000000e-05)
0.00140498    	mag(moment)   	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	2.138723e-14	(-5.140780e-05 8.576870e-05 5.000000e-05)
0.00140498    	mag(momentCoeff)	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	1.474982e+01	(-5.140780e-05 8.576870e-05 5.000000e-05)
0.00140498    	nu            	1.500000e-05	(7.202230e-05 7.345054e-05 5.000000e-05)	1.500000e-05	(7.202230e-05 7.345054e-05 5.000000e-05)
0.00140498    	p             	-1.207224e+00	(1.509412e-05 1.017564e-04 5.000000e-05)	1.548706e+00	(-1.028647e-04 1.009888e-06 5.000000e-05)
0.00140498    	yPlus         	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	1.919948e-01	(-5.956705e-05 8.031690e-05 5.000000e-05)
0.00140667    	mag(U)        	0.000000e+00	(7.000970e-05 7.139805e-05 5.000000e-05)	1.816841e+00	(5.002136e-05 -2.650476e-04 5.000000e-05)
0.00140667    	mag(U_0)      	0.000000e+00	(7.000970e-05 7.139805e-05 5.000000e-05)	1.816885e+00	(5.002136e-05 -2.650476e-04 5.000000e-05)
0.00140667    	mag(force)    	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	3.140215e-10	(-9.999035e-05 -9.816850e-07 5.000000e-05)
0.00140667    	mag(forceCoeff)	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	1.395651e-02	(-9.999035e-05 -9.816850e-07 5.000000e-05)
0.00140667    	mag(moment)   	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	2.138618e-14	(-5.140780e-05 8.576870e-05 5.000000e-05)
0.00140667    	mag(momentCoeff)	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	1.474909e+01	(-5.140780e-05 8.576870e-05 5.000000e-05)
0.00140667    	nu            	1.500000e-05	(7.202230e-05 7.345054e-05 5.000000e-05)	1.500000e-05	(7.202230e-05 7.345054e-05 5.000000e-05)
0.00140667    	p             	-1.207104e+00	(1.509412e-05 1.017564e-04 5.000000e-05)	1.548683e+00	(-1.028647e-04 1.009888e-06 5.000000e-05)
0.00140667    	yPlus         	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	1.919948e-01	(-5.956705e-05 8.031690e-05 5.000000e-05)
0.00140837    	mag(U)        	0.000000e+00	(7.000970e-05 7.139805e-05 5.000000e-05)	1.816797e+00	(5.002136e-05 -2.650476e-04 5.000000e-05)
0.00140837    	mag(U_0)      	0.000000e+00	(7.000970e-05 7.139805e-05 5.000000e-05)	1.816841e+00	(5.002136e-05 -2.650476e-04 5.000000e-05)
0.00140837    	mag(force)    	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	3.140167e-10	(-9.999035e-05 -9.816850e-07 5.000000e-05)
0.00140837    	mag(forceCoeff)	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	1.395630e-02	(-9.999035e-05 -9.816850e-07 5.000000e-05)
0.00140837    	mag(moment)   	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	2.138513e-14	(-5.140780e-05 8.576870e-05 5.000000e-05)
0.00140837    	mag(momentCoeff)	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	1.474837e+01	(-5.140780e-05 8.576870e-05 5.000000e-05)
0.00140837    	nu            	1.500000e-05	(7.202230e-05 7.345054e-05 5.000000e-05)	1.500000e-05	(7.202230e-05 7.345054e-05 5.000000e-05)
0.00140837    	p             	-1.206985e+00	(1.509412e-05 1.017564e-04 5.000000e-05)	1.548661e+00	(-1.028647e-04 1.009888e-06 5.000000e-05)
0.00140837    	yPlus         	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	1.919948e-01	(-5.956705e-05 8.031690e-05 5.000000e-05)
0.00141007    	mag(U)        	0.000000e+00	(7.000970e-05 7.139805e-05 5.000000e-05)	1.816753e+00	(5.002136e-05 -2.650476e-04 5.000000e-05)
0.00141007    	mag(U_0)      	0.000000e+00	(7.000970e-05 7.139805e-05 5.000000e-05)	1.816797e+00	(5.002136e-05 -2.650476e-04 5.000000e-05)
0.00141007    	mag(force)    	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	3.140119e-10	(-9.999035e-05 -9.816850e-07 5.000000e-05)
0.00141007    	mag(forceCoeff)	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	1.395608e-02	(-9.999035e-05 -9.816850e-07 5.000000e-05)
0.00141007    	mag(moment)   	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	2.138408e-14	(-5.140780e-05 8.576870e-05 5.000000e-05)
0.00141007    	mag(momentCoeff)	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	1.474764e+01	(-5.140780e-05 8.576870e-05 5.000000e-05)
0.00141007    	nu            	1.500000e-05	(7.202230e-05 7.345054e-05 5.000000e-05)	1.500000e-05	(7.202230e-05 7.345054e-05 5.000000e-05)
0.00141007    	p             	-1.206866e+00	(1.509412e-05 1.017564e-04 5.000000e-05)	1.548638e+00	(-1.028647e-04 1.009888e-06 5.000000e-05)
0.00141007    	yPlus         	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	1.919948e-01	(-5.956705e-05 8.031690e-05 5.000000e-05)
0.00141176    	mag(U)        	0.000000e+00	(7.000970e-05 7.139805e-05 5.000000e-05)	1.816709e+00	(5.002136e-05 -2.650476e-04 5.000000e-05)
0.00141176    	mag(U_0)      	0.000000e+00	(7.000970e-05 7.139805e-05 5.000000e-05)	1.816753e+00	(5.002136e-05 -2.650476e-04 5.000000e-05)
0.00141176    	mag(force)    	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	3.140071e-10	(-9.999035e-05 -9.816850e-07 5.000000e-05)
0.00141176    	mag(forceCoeff)	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	1.395587e-02	(-9.999035e-05 -9.816850e-07 5.000000e-05)
0.00141176    	mag(moment)   	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	2.138304e-14	(-5.140780e-05 8.576870e-05 5.000000e-05)
0.00141176    	mag(momentCoeff)	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	1.474692e+01	(-5.140780e-05 8.576870e-05 5.000000e-05)
0.00141176    	nu            	1.500000e-05	(7.202230e-05 7.345054e-05 5.000000e-05)	1.500000e-05	(7.202230e-05 7.345054e-05 5.000000e-05)
0.00141176    	p             	-1.206747e+00	(1.509412e-05 1.017564e-04 5.000000e-05)	1.548615e+00	(-1.028647e-04 1.009888e-06 5.000000e-05)
0.00141176    	yPlus         	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	1.919948e-01	(-5.956705e-05 8.031690e-05 5.000000e-05)
0.00141346    	mag(U)        	0.000000e+00	(7.000970e-05 7.139805e-05 5.000000e-05)	1.816665e+00	(5.002136e-05 -2.650476e-04 5.000000e-05)
0.00141346    	mag(U_0)      	0.000000e+00	(7.000970e-05 7.139805e-05 5.000000e-05)	1.816709e+00	(5.002136e-05 -2.650476e-04 5.000000e-05)
0.00141346    	mag(force)    	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	3.140023e-10	(-9.999035e-05 -9.816850e-07 5.000000e-05)
0.00141346    	mag(forceCoeff)	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	1.395566e-02	(-9.999035e-05 -9.816850e-07 5.000000e-05)
0.00141346    	mag(moment)   	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	2.138200e-14	(-5.140780e-05 8.576870e-05 5.000000e-05)
0.00141346    	mag(momentCoeff)	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	1.474620e+01	(-5.140780e-05 8.576870e-05 5.000000e-05)
0.00141346    	nu            	1.500000e-05	(7.202230e-05 7.345054e-05 5.000000e-05)	1.500000e-05	(7.202230e-05 7.345054e-05 5.000000e-05)
0.00141346    	p             	-1.206628e+00	(1.509412e-05 1.017564e-04 5.000000e-05)	1.548592e+00	(-1.028647e-04 1.009888e-06 5.000000e-05)
0.00141346    	yPlus         	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	1.919948e-01	(-5.956705e-05 8.031690e-05 5.000000e-05)
0.00141516    	mag(U)        	0.000000e+00	(7.000970e-05 7.139805e-05 5.000000e-05)	1.816621e+00	(5.002136e-05 -2.650476e-04 5.000000e-05)
0.00141516    	mag(U_0)      	0.000000e+00	(7.000970e-05 7.139805e-05 5.000000e-05)	1.816665e+00	(5.002136e-05 -2.650476e-04 5.000000e-05)
0.00141516    	mag(force)    	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	3.139975e-10	(-9.999035e-05 -9.816850e-07 5.000000e-05)
0.00141516    	mag(forceCoeff)	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	1.395544e-02	(-9.999035e-05 -9.816850e-07 5.000000e-05)
0.00141516    	mag(moment)   	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	2.138096e-14	(-5.140780e-05 8.576870e-05 5.000000e-05)
0.00141516    	mag(momentCoeff)	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	1.474549e+01	(-5.140780e-05 8.576870e-05 5.000000e-05)
0.00141516    	nu            	1.500000e-05	(7.202230e-05 7.345054e-05 5.000000e-05)	1.500000e-05	(7.202230e-05 7.345054e-05 5.000000e-05)
0.00141516    	p             	-1.206510e+00	(1.509412e-05 1.017564e-04 5.000000e-05)	1.548569e+00	(-1.028647e-04 1.009888e-06 5.000000e-05)
0.00141516    	yPlus         	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	1.919948e-01	(-5.956705e-05 8.031690e-05 5.000000e-05)
0.00141685    	mag(U)        	0.000000e+00	(7.000970e-05 7.139805e-05 5.000000e-05)	1.816577e+00	(5.002136e-05 -2.650476e-04 5.000000e-05)
0.00141685    	mag(U_0)      	0.000000e+00	(7.000970e-05 7.139805e-05 5.000000e-05)	1.816621e+00	(5.002136e-05 -2.650476e-04 5.000000e-05)
0.00141685    	mag(force)    	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	3.139927e-10	(-9.999035e-05 -9.816850e-07 5.000000e-05)
0.00141685    	mag(forceCoeff)	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	1.395523e-02	(-9.999035e-05 -9.816850e-07 5.000000e-05)
0.00141685    	mag(moment)   	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	2.137992e-14	(-5.140780e-05 8.576870e-05 5.000000e-05)
0.00141685    	mag(momentCoeff)	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	1.474477e+01	(-5.140780e-05 8.576870e-05 5.000000e-05)
0.00141685    	nu            	1.500000e-05	(7.202230e-05 7.345054e-05 5.000000e-05)	1.500000e-05	(7.202230e-05 7.345054e-05 5.000000e-05)
0.00141685    	p             	-1.206392e+00	(1.509412e-05 1.017564e-04 5.000000e-05)	1.548546e+00	(-1.028647e-04 -1.009888e-06 5.000000e-05)
0.00141685    	yPlus         	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	1.919948e-01	(-5.956705e-05 8.031690e-05 5.000000e-05)
0.00141855    	mag(U)        	0.000000e+00	(7.000970e-05 7.139805e-05 5.000000e-05)	1.816534e+00	(5.002136e-05 -2.650476e-04 5.000000e-05)
0.00141855    	mag(U_0)      	0.000000e+00	(7.000970e-05 7.139805e-05 5.000000e-05)	1.816577e+00	(5.002136e-05 -2.650476e-04 5.000000e-05)
0.00141855    	mag(force)    	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	3.139879e-10	(-9.999035e-05 -9.816850e-07 5.000000e-05)
0.00141855    	mag(forceCoeff)	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	1.395502e-02	(-9.999035e-05 -9.816850e-07 5.000000e-05)
0.00141855    	mag(moment)   	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	2.137888e-14	(-5.140780e-05 8.576870e-05 5.000000e-05)
0.00141855    	mag(momentCoeff)	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	1.474406e+01	(-5.140780e-05 8.576870e-05 5.000000e-05)
0.00141855    	nu            	1.500000e-05	(7.202230e-05 7.345054e-05 5.000000e-05)	1.500000e-05	(7.202230e-05 7.345054e-05 5.000000e-05)
0.00141855    	p             	-1.206274e+00	(1.509412e-05 1.017564e-04 5.000000e-05)	1.548523e+00	(-1.028647e-04 -1.009888e-06 5.000000e-05)
0.00141855    	yPlus         	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	1.919948e-01	(-5.956705e-05 8.031690e-05 5.000000e-05)
0.00142025    	mag(U)        	0.000000e+00	(7.000970e-05 7.139805e-05 5.000000e-05)	1.816490e+00	(5.002136e-05 -2.650476e-04 5.000000e-05)
0.00142025    	mag(U_0)      	0.000000e+00	(7.000970e-05 7.139805e-05 5.000000e-05)	1.816534e+00	(5.002136e-05 -2.650476e-04 5.000000e-05)
0.00142025    	mag(force)    	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	3.139831e-10	(-9.999035e-05 -9.816850e-07 5.000000e-05)
0.00142025    	mag(forceCoeff)	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	1.395480e-02	(-9.999035e-05 -9.816850e-07 5.000000e-05)
0.00142025    	mag(moment)   	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	2.137785e-14	(-5.140780e-05 8.576870e-05 5.000000e-05)
0.00142025    	mag(momentCoeff)	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	1.474334e+01	(-5.140780e-05 8.576870e-05 5.000000e-05)
0.00142025    	nu            	1.500000e-05	(7.202230e-05 7.345054e-05 5.000000e-05)	1.500000e-05	(7.202230e-05 7.345054e-05 5.000000e-05)
0.00142025    	p             	-1.206157e+00	(1.509412e-05 1.017564e-04 5.000000e-05)	1.548500e+00	(-1.028647e-04 -1.009888e-06 5.000000e-05)
0.00142025    	yPlus         	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	1.919948e-01	(-5.956705e-05 8.031690e-05 5.000000e-05)
0.00142194    	mag(U)        	0.000000e+00	(7.000970e-05 7.139805e-05 5.000000e-05)	1.816447e+00	(5.002136e-05 -2.650476e-04 5.000000e-05)
0.00142194    	mag(U_0)      	0.000000e+00	(7.000970e-05 7.139805e-05 5.000000e-05)	1.816490e+00	(5.002136e-05 -2.650476e-04 5.000000e-05)
0.00142194    	mag(force)    	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	3.139783e-10	(-9.999035e-05 -9.816850e-07 5.000000e-05)
0.00142194    	mag(forceCoeff)	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	1.395459e-02	(-9.999035e-05 -9.816850e-07 5.000000e-05)
0.00142194    	mag(moment)   	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	2.137682e-14	(-5.140780e-05 8.576870e-05 5.000000e-05)
0.00142194    	mag(momentCoeff)	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	1.474263e+01	(-5.140780e-05 8.576870e-05 5.000000e-05)
0.00142194    	nu            	1.500000e-05	(7.202230e-05 7.345054e-05 5.000000e-05)	1.500000e-05	(7.202230e-05 7.345054e-05 5.000000e-05)
0.00142194    	p             	-1.206040e+00	(1.509412e-05 1.017564e-04 5.000000e-05)	1.548477e+00	(-1.028647e-04 -1.009888e-06 5.000000e-05)
0.00142194    	yPlus         	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	1.919948e-01	(-5.956705e-05 8.031690e-05 5.000000e-05)
0.00142364    	mag(U)        	0.000000e+00	(7.000970e-05 7.139805e-05 5.000000e-05)	1.816403e+00	(5.002136e-05 -2.650476e-04 5.000000e-05)
0.00142364    	mag(U_0)      	0.000000e+00	(7.000970e-05 7.139805e-05 5.000000e-05)	1.816447e+00	(5.002136e-05 -2.650476e-04 5.000000e-05)
0.00142364    	mag(force)    	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	3.139735e-10	(-9.999035e-05 -9.816850e-07 5.000000e-05)
0.00142364    	mag(forceCoeff)	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	1.395438e-02	(-9.999035e-05 -9.816850e-07 5.000000e-05)
0.00142364    	mag(moment)   	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	2.137579e-14	(-5.140780e-05 8.576870e-05 5.000000e-05)
0.00142364    	mag(momentCoeff)	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	1.474192e+01	(-5.140780e-05 8.576870e-05 5.000000e-05)
0.00142364    	nu            	1.500000e-05	(7.202230e-05 7.345054e-05 5.000000e-05)	1.500000e-05	(7.202230e-05 7.345054e-05 5.000000e-05)
0.00142364    	p             	-1.205923e+00	(1.509412e-05 1.017564e-04 5.000000e-05)	1.548454e+00	(-1.028647e-04 -1.009888e-06 5.000000e-05)
0.00142364    	yPlus         	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	1.919948e-01	(-5.956705e-05 8.031690e-05 5.000000e-05)
0.00142534    	mag(U)        	0.000000e+00	(7.000970e-05 7.139805e-05 5.000000e-05)	1.816360e+00	(5.002136e-05 -2.650476e-04 5.000000e-05)
0.00142534    	mag(U_0)      	0.000000e+00	(7.000970e-05 7.139805e-05 5.000000e-05)	1.816403e+00	(5.002136e-05 -2.650476e-04 5.000000e-05)
0.00142534    	mag(force)    	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	3.139687e-10	(-9.999035e-05 -9.816850e-07 5.000000e-05)
0.00142534    	mag(forceCoeff)	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	1.395416e-02	(-9.999035e-05 -9.816850e-07 5.000000e-05)
0.00142534    	mag(moment)   	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	2.137476e-14	(-5.140780e-05 8.576870e-05 5.000000e-05)
0.00142534    	mag(momentCoeff)	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	1.474121e+01	(-5.140780e-05 8.576870e-05 5.000000e-05)
0.00142534    	nu            	1.500000e-05	(7.202230e-05 7.345054e-05 5.000000e-05)	1.500000e-05	(7.202230e-05 7.345054e-05 5.000000e-05)
0.00142534    	p             	-1.205807e+00	(1.509412e-05 1.017564e-04 5.000000e-05)	1.548431e+00	(-1.028647e-04 -1.009888e-06 5.000000e-05)
0.00142534    	yPlus         	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	1.919948e-01	(-5.956705e-05 8.031690e-05 5.000000e-05)
0.00142703    	mag(U)        	0.000000e+00	(7.000970e-05 7.139805e-05 5.000000e-05)	1.816316e+00	(5.002136e-05 -2.650476e-04 5.000000e-05)
0.00142703    	mag(U_0)      	0.000000e+00	(7.000970e-05 7.139805e-05 5.000000e-05)	1.816360e+00	(5.002136e-05 -2.650476e-04 5.000000e-05)
0.00142703    	mag(force)    	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	3.139639e-10	(-9.999035e-05 -9.816850e-07 5.000000e-05)
0.00142703    	mag(forceCoeff)	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	1.395395e-02	(-9.999035e-05 -9.816850e-07 5.000000e-05)
0.00142703    	mag(moment)   	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	2.137374e-14	(-5.140780e-05 8.576870e-05 5.000000e-05)
0.00142703    	mag(momentCoeff)	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	1.474051e+01	(-5.140780e-05 8.576870e-05 5.000000e-05)
0.00142703    	nu            	1.500000e-05	(7.202230e-05 7.345054e-05 5.000000e-05)	1.500000e-05	(7.202230e-05 7.345054e-05 5.000000e-05)
0.00142703    	p             	-1.205691e+00	(1.509412e-05 1.017564e-04 5.000000e-05)	1.548409e+00	(-1.028647e-04 -1.009888e-06 5.000000e-05)
0.00142703    	yPlus         	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	1.919948e-01	(-5.956705e-05 8.031690e-05 5.000000e-05)
0.00142873    	mag(U)        	0.000000e+00	(7.000970e-05 7.139805e-05 5.000000e-05)	1.816273e+00	(5.002136e-05 -2.650476e-04 5.000000e-05)
0.00142873    	mag(U_0)      	0.000000e+00	(7.000970e-05 7.139805e-05 5.000000e-05)	1.816316e+00	(5.002136e-05 -2.650476e-04 5.000000e-05)
