# Continuity error
# Time          # Local         # Global        # Cumulative    
0.0176907       1.06056375e-13	-1.54107098e-14	-3.03892378e-13
0.0182768       9.93379841e-14	-1.47475518e-14	-3.18639930e-13
0.0188654       9.82139709e-14	-8.18282436e-16	-3.19458212e-13
0.0194563       8.87928721e-14	-1.28454836e-14	-3.32303696e-13
0.0200473       8.37470656e-14	-1.23293265e-14	-3.44633022e-13
0.0206388       7.85328865e-14	-1.14006132e-14	-3.56033635e-13
0.0212312       7.44315296e-14	-1.09758350e-14	-3.67009470e-13
0.0218245       6.99663633e-14	-1.01630490e-14	-3.77172519e-13
0.0224185       6.50652421e-14	-9.06304552e-15	-3.86235565e-13
0.0230134       1.29595932e-13	-1.82597931e-14	-4.04495358e-13
0.0236088       1.22569100e-13	-1.83154988e-14	-4.22810857e-13
0.024205        1.16041450e-13	-1.54178052e-14	-4.38228662e-13
0.0248018       1.10326771e-13	-1.68847954e-14	-4.55113457e-13
0.0253993       1.03649874e-13	-1.57016779e-14	-4.70815135e-13
0.0259968       9.84580507e-14	-1.50715815e-14	-4.85886717e-13
0.0265957       9.40977704e-14	-1.42680254e-14	-5.00154742e-13
0.027195        8.97332768e-14	-1.37745909e-14	-5.13929333e-13
0.0277944       8.22242992e-14	-1.17374079e-14	-5.25666741e-13
0.0283937       7.79412149e-14	-1.08190548e-14	-5.36485796e-13
0.0289931       7.29893185e-14	-9.80628125e-15	-5.46292077e-13
0.0295924       6.66573219e-14	-8.32615289e-15	-5.54618230e-13
0.0301925       6.27123205e-14	-7.52189051e-15	-5.62140121e-13
0.0307942       5.88556370e-14	-6.91663646e-15	-5.69056757e-13
0.0313963       5.04875251e-14	-5.48277092e-15	-5.74539528e-13
0.0319988       5.21955444e-14	-5.88295128e-15	-5.80422479e-13
0.0326013       1.19702491e-13	-1.78209820e-14	-5.98243461e-13
0.0332047       1.13751858e-13	-1.65552571e-14	-6.14798718e-13
0.0338082       9.66355935e-14	-1.19693927e-14	-6.26768111e-13
0.0344117       9.50057864e-14	-1.19119227e-14	-6.38680034e-13
0.0350152       9.89501384e-14	-1.52196678e-14	-6.53899701e-13
0.0356198       8.70470159e-14	-1.08604971e-14	-6.64760199e-13
0.0362248       7.95656245e-14	-9.43515204e-15	-6.74195351e-13
0.0368298       7.37136665e-14	-8.51345660e-15	-6.82708807e-13
0.0374348       6.76645067e-14	-7.57959112e-15	-6.90288398e-13
0.0380398       6.16506751e-14	-6.74237206e-15	-6.97030770e-13
0.0386448       5.64342420e-14	-6.16840582e-15	-7.03199176e-13
0.0392498       5.18099221e-14	-5.77229559e-15	-7.08971472e-13
0.0398548       8.76964069e-14	-1.14822180e-14	-7.20453690e-13
0.0404606       4.40591004e-14	-5.28932189e-15	-7.25743012e-13
0.0410667       1.14721145e-13	-1.51311862e-14	-7.40874198e-13
0.0416732       9.22023687e-14	-1.00395720e-14	-7.50913770e-13
0.0422801       9.77731694e-14	-1.19560852e-14	-7.62869855e-13
0.042887        9.46949698e-14	-1.18638246e-14	-7.74733680e-13
0.0434939       8.24801138e-14	-9.28552362e-15	-7.84019203e-13
0.0441008       7.58786008e-14	-8.36452271e-15	-7.92383726e-13
0.0447077       6.96505658e-14	-7.60886451e-15	-7.99992591e-13
0.0453147       6.47366135e-14	-7.12534698e-15	-8.07117938e-13
0.0459216       6.14269730e-14	-6.86507071e-15	-8.13983008e-13
0.0465285       5.76636267e-14	-6.70366229e-15	-8.20686671e-13
0.0471354       5.53846918e-14	-6.95810643e-15	-8.27644777e-13
0.0477423       5.37059862e-14	-6.76938983e-15	-8.34414167e-13
0.0483492       5.26000399e-14	-6.99839997e-15	-8.41412567e-13
0.0489561       5.08775705e-14	-6.05669231e-15	-8.47469259e-13
0.049563        5.05072061e-14	-7.31752183e-15	-8.54786781e-13
0.0501703       5.00712965e-14	-7.55479664e-15	-8.62341578e-13
0.0507786       4.93381010e-14	-7.75624390e-15	-8.70097821e-13
0.0513869       4.84181551e-14	-7.75097130e-15	-8.77848793e-13
0.0519951       1.12865420e-13	-1.17020789e-14	-8.89550872e-13
0.0526041       1.13446582e-13	-1.05116399e-14	-9.00062512e-13
0.0532134       1.11261902e-13	-1.02621871e-14	-9.10324699e-13
0.0538226       1.13403020e-13	-1.06311288e-14	-9.20955827e-13
0.0544318       1.11388918e-13	-1.01976549e-14	-9.31153482e-13
0.055041        1.11724252e-13	-1.02371525e-14	-9.41390635e-13
0.0556502       1.02024177e-13	-1.83410552e-14	-9.59731690e-13
0.0562594       1.10876211e-13	-1.00907438e-14	-9.69822434e-13
0.0568686       1.11108052e-13	-1.05246683e-14	-9.80347102e-13
0.0574779       1.11437675e-13	-1.09717465e-14	-9.91318849e-13
0.0580871       1.13233590e-13	-1.21894829e-14	-1.00350833e-12
0.0586963       4.12075373e-14	-4.67434261e-15	-1.00818267e-12
0.0593055       1.13131390e-13	-1.02921820e-14	-1.01847486e-12
0.0599147       4.24483298e-14	-4.75748944e-15	-1.02323235e-12
0.0605244       4.34971528e-14	-4.76544310e-15	-1.02799779e-12
0.0611341       4.44336367e-14	-4.74231330e-15	-1.03274010e-12
0.0617439       4.72037320e-14	-4.80731683e-15	-1.03754742e-12
0.0623537       5.29295786e-14	-5.52718792e-15	-1.04307461e-12
0.0629634       5.06075565e-14	-4.96349332e-15	-1.04803810e-12
0.0635732       5.19962234e-14	-5.03370988e-15	-1.05307181e-12
0.0641829       5.27292182e-14	-4.95011193e-15	-1.05802192e-12
0.0647927       5.32150974e-14	-4.81368895e-15	-1.06283561e-12
0.0654024       5.43110140e-14	-4.74800967e-15	-1.06758362e-12
0.0660122       7.18603125e-14	-9.67062712e-15	-1.07725425e-12
0.066622        7.23820637e-14	-9.96788968e-15	-1.08722214e-12
0.0672317       6.52958417e-14	-8.37725985e-15	-1.09559940e-12
0.0678415       6.22075177e-14	-5.05001369e-15	-1.10064941e-12
0.0684512       8.76306056e-14	-1.25339862e-14	-1.11318340e-12
0.069061        4.31488196e-14	-6.51224556e-15	-1.11969564e-12
0.0696707       7.73049777e-14	-6.95782873e-15	-1.12665347e-12
0.0702808       9.32808733e-14	-1.46112328e-14	-1.14126470e-12
0.0708913       5.34265655e-14	-5.59058002e-15	-1.14685528e-12
0.0715018       9.42800096e-14	-1.57501082e-14	-1.16260539e-12
0.0721123       9.64113964e-14	-1.23844170e-14	-1.17498981e-12
0.0727228       8.82823994e-14	-1.42645831e-14	-1.18925439e-12
0.0733333       5.45778634e-14	-7.99429174e-15	-1.19724868e-12
0.0739438       7.35191222e-14	-2.46420460e-15	-1.19971289e-12
0.0745543       9.63910888e-14	-1.05228525e-14	-1.21023574e-12
0.0751648       8.58094472e-14	-1.20775741e-14	-1.22231332e-12
0.0757753       5.53231587e-14	-9.01832088e-15	-1.23133164e-12
0.0763858       1.01019019e-13	-1.39354914e-14	-1.24526713e-12
0.0769963       1.13660899e-13	3.63204437e-15	-1.24163508e-12
0.0776068       6.84061621e-14	-1.21773599e-14	-1.25381244e-12
0.0782173       1.14610086e-13	-2.32754842e-14	-1.27708793e-12
0.0788278       8.82890235e-14	3.23670330e-16	-1.27676426e-12
0.0794383       6.10340484e-14	-9.07766784e-15	-1.28584192e-12
0.0800488       6.14366069e-14	-1.95690784e-15	-1.28779883e-12
0.0806589       8.41206013e-14	1.00006944e-14	-1.27779814e-12
0.0812686       6.38618220e-14	-7.59155480e-15	-1.28538969e-12
0.0818783       1.15831218e-13	-1.60731325e-14	-1.30146283e-12
0.0824881       1.49462612e-13	-2.18554911e-14	-1.32331832e-12
0.0830978       1.56637836e-13	1.22327535e-14	-1.31108556e-12
0.0837067       7.99768940e-14	9.20237331e-15	-1.30188319e-12
0.0843153       1.15499784e-13	2.99040308e-15	-1.29889279e-12
0.084924        1.31942728e-13	-3.17872021e-15	-1.30207151e-12
0.0855326       8.92723106e-14	-5.70323418e-16	-1.30264183e-12
0.08614         1.71598476e-13	2.67623415e-14	-1.27587949e-12
0.0867469       1.71980363e-13	1.91981779e-14	-1.25668131e-12
0.0873538       1.04028827e-13	-1.15301111e-14	-1.26821142e-12
0.0879585       1.77325676e-13	2.30176481e-14	-1.24519377e-12
0.0885625       1.13032541e-13	1.29491273e-14	-1.23224465e-12
0.0891665       1.11472198e-13	-1.38262843e-14	-1.24607093e-12
0.0897705       1.22491674e-13	1.83244472e-14	-1.22774648e-12
0.0903725       1.26022306e-13	-1.85536959e-14	-1.24630018e-12
0.0909724       1.20690277e-13	1.33592903e-14	-1.23294089e-12
0.0915709       2.41459493e-13	-3.86430814e-14	-1.27158397e-12
0.0921674       1.18943725e-13	-2.04830459e-14	-1.29206702e-12
0.0927619       9.57277996e-14	-1.07361722e-14	-1.30280319e-12
0.0933543       1.68494869e-13	1.90520629e-14	-1.28375113e-12
0.0939449       2.44355455e-13	-2.58243024e-14	-1.30957543e-12
0.0945336       1.43084462e-13	2.11894005e-14	-1.28838603e-12
0.0951209       1.51457694e-13	2.31632648e-14	-1.26522276e-12
0.0957074       1.27590737e-13	1.69231274e-14	-1.24829964e-12
0.0962919       1.29887096e-13	-2.03596232e-14	-1.26865926e-12
0.0968741       1.37909240e-13	1.88512379e-14	-1.24980802e-12
0.0974543       1.46344106e-13	-1.43421110e-14	-1.26415013e-12
0.0980328       1.82155824e-13	-2.39885870e-14	-1.28813872e-12
0.0986114       1.72520669e-13	-1.76668860e-14	-1.30580561e-12
0.09919         1.77228773e-13	-2.23018240e-14	-1.32810743e-12
0.0997686       1.39909805e-13	-2.11678285e-14	-1.34927526e-12
0.100345        1.85815790e-13	-1.15418439e-14	-1.36081710e-12
0.100918        1.15516019e-13	1.69158380e-14	-1.34390126e-12
0.101488        2.44632206e-13	3.16207495e-14	-1.31228051e-12
0.102058        2.49085007e-13	-3.05910313e-14	-1.34287155e-12
0.102627        1.28953349e-13	-2.08658394e-14	-1.36373738e-12
0.103196        2.09102042e-13	-2.53988252e-14	-1.38913621e-12
0.103765        1.65335822e-13	-2.57454633e-14	-1.41488167e-12
0.104333        2.14493677e-13	-2.96558654e-14	-1.44453754e-12
0.104898        1.52344326e-13	1.48295403e-14	-1.42970800e-12
0.105462        2.49657848e-13	3.39180981e-14	-1.39578990e-12
0.106023        2.52196830e-13	2.95208428e-14	-1.36626906e-12
0.106585        2.42322176e-13	3.78977070e-14	-1.32837135e-12
0.107147        1.10452582e-13	1.47514723e-14	-1.31361988e-12
0.107711        1.63278210e-13	1.82065233e-14	-1.29541335e-12
0.108271        1.50907455e-13	1.65414521e-14	-1.27887190e-12
0.108829        2.26456318e-13	2.72606721e-14	-1.25161123e-12
0.109387        1.97649102e-13	2.24727958e-14	-1.22913843e-12
0.109944        1.24393999e-13	1.83966353e-14	-1.21074180e-12
0.110499        1.94993967e-13	2.21033908e-14	-1.18863841e-12
0.111055        2.12020694e-13	-1.09834908e-14	-1.19962190e-12
0.111611        1.80581967e-13	-2.44642560e-14	-1.22408616e-12
0.112162        2.52563825e-13	-4.57028131e-14	-1.26978897e-12
0.112708        2.00245011e-13	-2.74954601e-14	-1.29728443e-12
0.113254        1.82259401e-13	8.52491248e-15	-1.28875952e-12
0.113799        2.01704299e-13	2.82087222e-14	-1.26055079e-12
0.114346        2.83545003e-13	2.90851558e-14	-1.23146564e-12
0.114897        1.13391763e-13	1.51549291e-14	-1.21631071e-12
0.115442        1.16543375e-13	1.70311157e-14	-1.19927959e-12
0.115981        2.18098876e-13	2.90134272e-14	-1.17026617e-12
0.116518        1.42747101e-13	2.14845209e-14	-1.14878165e-12
0.117053        2.18905518e-13	6.58452405e-15	-1.14219712e-12
0.117592        1.35124869e-13	-1.16654191e-14	-1.15386254e-12
0.118135        1.95982667e-13	2.38406172e-14	-1.13002192e-12
0.118676        2.63004209e-13	2.83378834e-14	-1.10168404e-12
0.11921         2.21060486e-13	-3.51680476e-14	-1.13685209e-12
0.119744        2.51653504e-13	1.39731938e-15	-1.13545477e-12
0.120274        2.06075961e-13	-2.71416368e-14	-1.16259640e-12
0.120803        1.79897881e-13	2.17564555e-14	-1.14083995e-12
0.121337        1.25938786e-13	2.13104901e-14	-1.11952946e-12
0.121875        1.94951281e-13	2.60157135e-14	-1.09351375e-12
0.122405        1.28584131e-13	1.82233235e-14	-1.07529042e-12
0.122927        1.57809774e-13	1.09343097e-15	-1.07419699e-12
0.123446        2.68595545e-13	3.40201778e-14	-1.04017681e-12
0.123966        1.63820097e-13	-1.83882311e-14	-1.05856504e-12
0.124489        2.23444080e-13	-3.92622883e-14	-1.09782733e-12
0.125021        1.12260380e-13	1.79304483e-14	-1.07989688e-12
0.12555         1.97674162e-13	-2.14837598e-14	-1.10138064e-12
0.126069        1.59582713e-13	-2.47921551e-14	-1.12617280e-12
0.126582        1.58173364e-13	-2.07265513e-14	-1.14689935e-12
0.127092        2.12586372e-13	3.15118344e-14	-1.11538752e-12
0.127605        1.47681778e-13	2.33945117e-14	-1.09199300e-12
0.128126        1.93372497e-13	2.95442552e-14	-1.06244875e-12
0.128654        2.33053887e-13	3.93739715e-14	-1.02307478e-12
0.129174        1.07014499e-13	1.59664940e-14	-1.00710828e-12
0.129684        1.73794214e-13	2.62995049e-14	-9.80808779e-13
0.130191        1.45481463e-13	-1.17494461e-14	-9.92558225e-13
0.130695        1.53013159e-13	-1.35838993e-15	-9.93916615e-13
0.131204        1.34237170e-13	-1.96950077e-14	-1.01361162e-12
0.131724        1.38322710e-13	2.31650881e-14	-9.90446535e-13
0.132247        1.41378924e-13	1.99171029e-14	-9.70529432e-13
0.132757        2.48797989e-13	-1.80370875e-14	-9.88566519e-13
0.133259        1.90917591e-13	-2.64332059e-14	-1.01499973e-12
0.133756        1.38368772e-13	-1.82377082e-14	-1.03323743e-12
0.134256        1.45460648e-13	-1.73440995e-14	-1.05058153e-12
0.134763        1.26058752e-13	2.37038046e-14	-1.02687773e-12
0.135283        1.39347631e-13	1.90568462e-14	-1.00782088e-12
0.135799        1.28020397e-13	1.48257557e-14	-9.92995127e-13
0.136302        2.57453009e-13	-9.01678609e-15	-1.00201191e-12
0.136798        1.09577481e-13	-1.30349074e-14	-1.01504682e-12
0.137291        1.53021893e-13	-1.93634399e-14	-1.03441026e-12
0.137789        1.74151105e-13	-2.16118165e-14	-1.05602208e-12
0.138296        2.72267724e-13	-3.38923307e-14	-1.08991441e-12
0.138816        2.57737325e-13	4.04625323e-14	-1.04945187e-12
0.139326        1.68509222e-13	1.88730476e-14	-1.03057883e-12
0.139823        9.92077820e-14	-1.42069266e-14	-1.04478575e-12
0.140314        1.63887777e-13	-2.15676270e-14	-1.06635338e-12
0.140805        1.17670456e-13	-1.75268995e-14	-1.08388028e-12
0.141303        1.36605491e-13	-1.99300067e-14	-1.10381029e-12
0.141811        1.35595034e-13	1.49847740e-14	-1.08882551e-12
0.142329        1.47372546e-13	1.54189679e-14	-1.07340655e-12
0.142834        1.16661191e-13	1.61860838e-14	-1.05722046e-12
0.143328        1.58877132e-13	-2.16353252e-14	-1.07885579e-12
0.143817        1.07768231e-13	1.60824758e-14	-1.06277331e-12
0.144307        2.05151821e-13	-2.26911784e-14	-1.08546449e-12
0.144805        9.56709109e-14	-1.37802553e-14	-1.09924474e-12
0.145316        1.37131410e-13	-2.01222906e-14	-1.11936704e-12
0.145831        1.87693827e-13	2.09009823e-14	-1.09846605e-12
0.146332        1.32661489e-13	2.27102637e-15	-1.09619503e-12
0.146823        1.67010614e-13	-2.41101871e-14	-1.12030521e-12
0.14731         1.35619220e-13	-1.91621735e-14	-1.13946739e-12
0.147801        1.87593599e-13	-2.59552097e-14	-1.16542260e-12
0.148301        1.07147892e-13	-1.40853798e-14	-1.17950798e-12
0.148814        2.50537809e-13	3.93029683e-14	-1.14020501e-12
0.149325        1.38486604e-13	2.20009708e-14	-1.11820404e-12
0.149823        1.58243379e-13	2.08276668e-14	-1.09737637e-12
0.150312        1.66797660e-13	-2.09554096e-14	-1.11833178e-12
0.150799        1.24102980e-13	-1.86606692e-14	-1.13699245e-12
0.151291        1.53992087e-13	-1.90843876e-14	-1.15607684e-12
0.151793        2.01881112e-13	-3.12236201e-14	-1.18730046e-12
0.152308        2.08055262e-13	2.36147853e-14	-1.16368567e-12
0.152815        1.31645521e-13	2.05790366e-14	-1.14310664e-12
0.15331         1.18699533e-13	1.13193086e-14	-1.13178733e-12
0.153797        2.03845951e-13	-2.61597963e-14	-1.15794712e-12
0.154284        1.41009292e-13	1.79505875e-14	-1.13999654e-12
0.154777        1.38919573e-13	1.98615252e-14	-1.12013501e-12
0.155282        1.32734130e-13	1.24640993e-14	-1.10767091e-12
0.155798        1.10418482e-13	9.79447437e-15	-1.09787644e-12
0.156301        8.67002360e-14	9.49228977e-15	-1.08838415e-12
0.156794        1.95145715e-13	2.90427896e-14	-1.05934136e-12
0.15728         1.47043611e-13	1.98082580e-14	-1.03953310e-12
0.157768        8.83554611e-14	1.03228606e-14	-1.02921024e-12
0.158262        1.86898052e-13	2.36318669e-14	-1.00557837e-12
0.158769        1.61135029e-13	2.63129778e-14	-9.79265394e-13
0.159285        1.66425854e-13	1.66254988e-14	-9.62639895e-13
0.159788        1.27516168e-13	1.93378898e-14	-9.43302006e-13
0.160283        1.75267487e-13	-2.61503034e-14	-9.69452309e-13
0.160769        1.49298852e-13	-9.26544228e-15	-9.78717751e-13
0.161258        1.15316292e-13	1.39335976e-14	-9.64784154e-13
0.161755        9.38422723e-14	1.47279580e-14	-9.50056196e-13
0.162266        1.52461089e-13	2.11251945e-14	-9.28931001e-13
0.162778        1.45332028e-13	1.66859477e-14	-9.12245054e-13
0.163276        1.07019685e-13	1.46701308e-14	-8.97574923e-13
0.163764        1.95076840e-13	-9.96735117e-15	-9.07542274e-13
0.16425         1.52712672e-13	-4.73965326e-15	-9.12281927e-13
0.16474         1.70827806e-13	-2.31064982e-14	-9.35388425e-13
0.165239        1.36840110e-13	-1.69245763e-14	-9.52313002e-13
0.165753        2.16461297e-13	2.50266850e-14	-9.27286317e-13
0.166262        1.45859932e-13	2.09748976e-14	-9.06311419e-13
0.166757        2.25485568e-13	3.20741061e-14	-8.74237313e-13
0.167245        9.30339673e-14	-1.19467520e-14	-8.86184065e-13
0.16773         1.55471088e-13	-2.74940767e-15	-8.88933473e-13
0.168222        1.69933729e-13	2.05856939e-14	-8.68347779e-13
0.168724        1.24606531e-13	1.11131217e-14	-8.57234657e-13
0.169239        1.51112879e-13	2.12073023e-14	-8.36027355e-13
0.169747        1.37333030e-13	1.75831977e-14	-8.18444157e-13
0.170245        1.23584365e-13	1.61563544e-14	-8.02287803e-13
0.170732        1.62238128e-13	-5.89242799e-15	-8.08180231e-13
0.171219        1.51226983e-13	-1.92891780e-14	-8.27469409e-13
0.171712        1.41312772e-13	-1.53081134e-14	-8.42777522e-13
0.172217        1.16635495e-13	-1.73307663e-14	-8.60108289e-13
0.172732        1.39804744e-13	2.35445052e-14	-8.36563783e-13
0.173235        1.38170360e-13	2.12827473e-14	-8.15281036e-13
0.173726        2.30662390e-13	-3.15679759e-14	-8.46849012e-13
0.174212        9.31100551e-14	-1.19934794e-14	-8.58842491e-13
0.174699        1.77237412e-13	-9.17091991e-16	-8.59759583e-13
0.175194        1.64866873e-13	1.97083486e-14	-8.40051235e-13
0.175703        1.52879033e-13	2.60908757e-14	-8.13960359e-13
0.176217        1.51396571e-13	1.88499817e-14	-7.95110377e-13
0.176716        1.08464887e-13	1.24398796e-14	-7.82670498e-13
0.177205        2.08374383e-13	-4.57806155e-15	-7.87248559e-13
0.177691        1.15398720e-13	-1.69364850e-14	-8.04185044e-13
0.17818         1.00347322e-13	-1.26576668e-14	-8.16842711e-13
0.178677        1.61957840e-13	-2.10092634e-14	-8.37851974e-13
0.179189        2.39242942e-13	3.17813678e-14	-8.06070607e-13
0.1797          1.45872942e-13	2.11707280e-14	-7.84899879e-13
0.180197        2.18897585e-13	3.34234011e-14	-7.51476478e-13
0.180685        8.69312259e-14	-1.20310379e-14	-7.63507516e-13
0.181171        9.47406077e-14	-1.25554299e-14	-7.76062945e-13
0.181661        1.84972337e-13	8.82758127e-15	-7.67235364e-13
0.182162        1.79674990e-13	2.42316218e-14	-7.43003742e-13
0.182676        1.50403979e-13	2.46591083e-14	-7.18344634e-13
0.183183        1.27329829e-13	1.96523899e-14	-6.98692244e-13
0.183678        1.28657624e-13	1.69802909e-14	-6.81711953e-13
0.184165        1.51322272e-13	-2.06546996e-14	-7.02366653e-13
0.184651        1.22098244e-13	-1.68844090e-14	-7.19251062e-13
0.185143        1.23444566e-13	-1.27772799e-14	-7.32028342e-13
0.185646        2.12379545e-13	-3.05882324e-14	-7.62616574e-13
0.186161        1.76514943e-13	2.85071949e-14	-7.34109379e-13
0.186666        1.43482942e-13	2.24282848e-14	-7.11681094e-13
0.187158        1.55031035e-13	-2.08608194e-14	-7.32541914e-13
0.187644        2.19402950e-13	-3.07800487e-14	-7.63321963e-13
0.188131        1.45495339e-13	-2.02428453e-14	-7.83564808e-13
0.188625        1.83382278e-13	-1.53687357e-14	-7.98933544e-13
0.189131        1.39069056e-13	2.40862439e-14	-7.74847300e-13
0.189646        1.49262982e-13	1.57107772e-14	-7.59136522e-13
0.190149        1.15805464e-13	1.77198641e-14	-7.41416658e-13
0.19064         2.17418375e-13	1.48425613e-14	-7.26574097e-13
0.191125        1.38065484e-13	1.83151204e-14	-7.08258977e-13
0.191613        1.00615316e-13	-1.15403570e-14	-7.19799334e-13
0.192109        1.17998072e-13	-1.70333581e-14	-7.36832692e-13
0.192618        2.58266083e-13	4.27732938e-14	-6.94059398e-13
0.193132        1.53222466e-13	2.25957756e-14	-6.71463622e-13
0.19363         2.21497078e-13	3.38805474e-14	-6.37583075e-13
0.194119        8.72555431e-14	-1.21533538e-14	-6.49736429e-13
0.194605        1.11338402e-13	-1.66512451e-14	-6.66387674e-13
0.195094        1.83852597e-13	7.18998300e-15	-6.59197691e-13
0.195592        1.43975965e-13	2.47347341e-14	-6.34462957e-13
0.196105        1.60345719e-13	2.67362246e-14	-6.07726732e-13
0.196615        1.37292148e-13	1.51188826e-14	-5.92607850e-13
0.197111        1.27622354e-13	1.77010475e-14	-5.74906802e-13
0.197599        1.42643076e-13	-2.11633467e-14	-5.96070149e-13
0.198085        1.32224240e-13	-1.90547294e-14	-6.15124878e-13
0.198575        1.33490827e-13	-1.39930985e-14	-6.29117977e-13
0.199076        1.41034499e-13	-2.01796272e-14	-6.49297604e-13
0.199591        2.21280789e-13	2.67621760e-14	-6.22535428e-13
0.2001          1.50793076e-13	1.86479664e-14	-6.03887461e-13
0.200594        2.01004723e-13	3.05303444e-14	-5.73357117e-13
0.201081        1.11170154e-13	-1.49651697e-14	-5.88322287e-13
0.201567        1.57519518e-13	8.19033373e-15	-5.80131953e-13
0.202059        1.59995708e-13	2.21470525e-14	-5.57984900e-13
0.202563        1.27281659e-13	2.23950166e-14	-5.35589884e-13
0.203079        1.44771699e-13	2.10180884e-14	-5.14571796e-13
0.203582        1.24408875e-13	1.63381958e-14	-4.98233600e-13
0.204074        1.77045829e-13	2.71704238e-14	-4.71063176e-13
0.20456         1.55809338e-13	9.98469577e-15	-4.61078480e-13
0.205048        9.22248398e-14	-1.11444632e-14	-4.72222943e-13
0.205542        1.15494905e-13	-1.55803998e-14	-4.87803343e-13
0.206048        1.54636612e-13	-3.41945858e-15	-4.91222802e-13
0.206563        1.56984776e-13	2.30705060e-14	-4.68152296e-13
0.207064        1.55873395e-13	1.78686774e-14	-4.50283618e-13
0.207554        1.60659991e-13	-2.36749459e-14	-4.73958564e-13
0.20804         1.36097996e-13	-1.62961904e-14	-4.90254755e-13
0.208528        1.78908306e-13	-1.27726862e-14	-5.03027441e-13
0.209024        1.37328880e-13	2.11783224e-14	-4.81849118e-13
0.209534        1.60892689e-13	2.56910474e-14	-4.56158071e-13
0.210051        1.48229745e-13	1.79189340e-14	-4.38239137e-13
0.210548        1.23713524e-13	1.85342646e-14	-4.19704872e-13
0.211037        1.96944044e-13	-5.54558271e-15	-4.25250455e-13
0.211523        1.28987001e-13	-1.87898330e-14	-4.44040288e-13
0.212012        1.55322787e-13	-2.13088157e-14	-4.65349104e-13
0.212511        1.30709761e-13	-1.93772349e-14	-4.84726339e-13
0.213024        2.26092963e-13	2.74089613e-14	-4.57317377e-13
0.213534        1.56250950e-13	1.82262440e-14	-4.39091133e-13
0.214029        2.25673858e-13	3.23164776e-14	-4.06774656e-13
0.214517        8.31114143e-14	-1.13974506e-14	-4.18172106e-13
0.215003        1.47927162e-13	-1.32951928e-14	-4.31467299e-13
0.215494        1.52647125e-13	2.26720174e-14	-4.08795282e-13
0.215995        1.16199320e-13	1.73290362e-14	-3.91466246e-13
0.21651         1.50572977e-13	2.41887484e-14	-3.67277497e-13
0.217016        1.26412859e-13	1.76728305e-14	-3.49604667e-13
0.217509        1.37464604e-13	1.77222856e-14	-3.31882381e-13
0.217996        1.69927505e-13	8.89283537e-16	-3.30993098e-13
0.218483        1.47943081e-13	-2.02906841e-14	-3.51283782e-13
0.218976        1.33877413e-13	-1.37869307e-14	-3.65070712e-13
0.21948         1.12834654e-13	-1.67858411e-14	-3.81856554e-13
0.22            1.64560889e-13	2.57059443e-14	-3.56150609e-13
0.220503        1.27261210e-13	2.05145424e-14	-3.35636067e-13
0.220994        1.22151588e-13	-1.58505229e-14	-3.51486590e-13
0.22148         1.08159768e-13	-1.54410832e-14	-3.66927673e-13
0.221967        1.75252341e-13	4.03529607e-15	-3.62892377e-13
0.222462        1.39552427e-13	2.04285426e-14	-3.42463834e-13
